"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2017M05","Austria","Monthly rate of change","All-items HICP","-0.1",""
"2017M05","Poland","Monthly rate of change","All-items HICP","-0.1",""
"2017M05","Portugal","Monthly rate of change","All-items HICP","-0.3",""
"2017M05","Romania","Monthly rate of change","All-items HICP","0.2",""
"2017M05","Slovenia","Monthly rate of change","All-items HICP","0.7",""
"2017M05","Slovakia","Monthly rate of change","All-items HICP","0.3",""
"2017M05","Finland","Monthly rate of change","All-items HICP","-0.2",""
"2017M05","Sweden","Monthly rate of change","All-items HICP","0.0",""
"2017M06","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.1",""
"2017M06","Belgium","Monthly rate of change","All-items HICP","-0.1",""
"2017M06","Bulgaria","Monthly rate of change","All-items HICP","-0.2",""
"2017M06","Czechia","Monthly rate of change","All-items HICP","0.0",""
"2017M06","Denmark","Monthly rate of change","All-items HICP","-0.2",""
"2017M06","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.5",""
"2017M06","Estonia","Monthly rate of change","All-items HICP","0.1",""
"2017M06","Ireland","Monthly rate of change","All-items HICP","0.1",""
"2017M06","Greece","Monthly rate of change","All-items HICP","0.7",""
"2017M06","Spain","Monthly rate of change","All-items HICP","0.1",""
"2017M06","France","Monthly rate of change","All-items HICP","0.0",""
"2017M06","Croatia","Monthly rate of change","All-items HICP","0.4",""
"2017M06","Italy","Monthly rate of change","All-items HICP","-0.2",""
"2017M06","Cyprus","Monthly rate of change","All-items HICP","0.3",""
"2017M06","Latvia","Monthly rate of change","All-items HICP","0.4",""
"2017M06","Lithuania","Monthly rate of change","All-items HICP","0.2",""
"2017M06","Luxembourg","Monthly rate of change","All-items HICP","0.0",""
"2017M06","Hungary","Monthly rate of change","All-items HICP","0.1",""
"2017M06","Malta","Monthly rate of change","All-items HICP","1.0",""
"2017M06","Netherlands","Monthly rate of change","All-items HICP","-0.3",""
"2017M06","Austria","Monthly rate of change","All-items HICP","-0.1",""
"2017M06","Poland","Monthly rate of change","All-items HICP","-0.1",""
"2017M06","Portugal","Monthly rate of change","All-items HICP","-0.5",""
"2017M06","Romania","Monthly rate of change","All-items HICP","-0.1",""
"2017M06","Slovenia","Monthly rate of change","All-items HICP","-0.1",""
"2017M06","Slovakia","Monthly rate of change","All-items HICP","0.0",""
"2017M06","Finland","Monthly rate of change","All-items HICP","0.0",""
"2017M06","Sweden","Monthly rate of change","All-items HICP","0.1",""
"2017M07","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","-0.4",""
"2017M07","Belgium","Monthly rate of change","All-items HICP","-0.8",""
"2017M07","Bulgaria","Monthly rate of change","All-items HICP","0.5",""
"2017M07","Czechia","Monthly rate of change","All-items HICP","0.4",""
"2017M07","Denmark","Monthly rate of change","All-items HICP","1.0",""
"2017M07","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.6",""
"2017M07","Estonia","Monthly rate of change","All-items HICP","0.8",""
"2017M07","Ireland","Monthly rate of change","All-items HICP","0.1",""
"2017M07","Greece","Monthly rate of change","All-items HICP","-1.2",""
"2017M07","Spain","Monthly rate of change","All-items HICP","-1.2",""
"2017M07","France","Monthly rate of change","All-items HICP","-0.4",""
"2017M07","Croatia","Monthly rate of change","All-items HICP","0.1",""
"2017M07","Italy","Monthly rate of change","All-items HICP","-1.9",""
"2017M07","Cyprus","Monthly rate of change","All-items HICP","0.0",""
"2017M07","Latvia","Monthly rate of change","All-items HICP","-0.8",""
"2017M07","Lithuania","Monthly rate of change","All-items HICP","-0.2",""
"2017M07","Luxembourg","Monthly rate of change","All-items HICP","-0.9",""
"2017M07","Hungary","Monthly rate of change","All-items HICP","0.1",""
"2017M07","Malta","Monthly rate of change","All-items HICP","0.1",""
"2017M07","Netherlands","Monthly rate of change","All-items HICP","0.8",""
"2017M07","Austria","Monthly rate of change","All-items HICP","-0.6",""
"2017M07","Poland","Monthly rate of change","All-items HICP","-0.2",""
"2017M07","Portugal","Monthly rate of change","All-items HICP","-0.6",""
"2017M07","Romania","Monthly rate of change","All-items HICP","0.0",""
"2017M07","Slovenia","Monthly rate of change","All-items HICP","-0.6",""
"2017M07","Slovakia","Monthly rate of change","All-items HICP","0.0",""
"2017M07","Finland","Monthly rate of change","All-items HICP","-0.4",""
"2017M07","Sweden","Monthly rate of change","All-items HICP","0.6",""
"2017M08","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.2",""
"2017M08","Belgium","Monthly rate of change","All-items HICP","1.5",""
"2017M08","Bulgaria","Monthly rate of change","All-items HICP","0.2",""
"2017M08","Czechia","Monthly rate of change","All-items HICP","-0.2",""
"2017M08","Denmark","Monthly rate of change","All-items HICP","-0.4",""
"2017M08","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.1",""
"2017M08","Estonia","Monthly rate of change","All-items HICP","0.4",""
"2017M08","Ireland","Monthly rate of change","All-items HICP","0.4",""
"2017M08","Greece","Monthly rate of change","All-items HICP","-0.3",""
"2017M08","Spain","Monthly rate of change","All-items HICP","0.2",""
"2017M08","France","Monthly rate of change","All-items HICP","0.6",""
"2017M08","Croatia","Monthly rate of change","All-items HICP","0.0",""
"2017M08","Italy","Monthly rate of change","All-items HICP","0.1",""
"2017M08","Cyprus","Monthly rate of change","All-items HICP","1.0",""
"2017M08","Latvia","Monthly rate of change","All-items HICP","-0.1",""
"2017M08","Lithuania","Monthly rate of change","All-items HICP","0.0",""
"2017M08","Luxembourg","Monthly rate of change","All-items HICP","1.4",""
"2017M08","Hungary","Monthly rate of change","All-items HICP","0.0",""
"2017M08","Malta","Monthly rate of change","All-items HICP","0.4",""
"2017M08","Netherlands","Monthly rate of change","All-items HICP","0.2",""
"2017M08","Austria","Monthly rate of change","All-items HICP","0.0",""
"2017M08","Poland","Monthly rate of change","All-items HICP","-0.2",""
"2017M08","Portugal","Monthly rate of change","All-items HICP","0.2",""
"2017M08","Romania","Monthly rate of change","All-items HICP","-0.3",""
"2017M08","Slovenia","Monthly rate of change","All-items HICP","0.1",""
"2017M08","Slovakia","Monthly rate of change","All-items HICP","0.0",""
"2017M08","Finland","Monthly rate of change","All-items HICP","0.2",""
"2017M08","Sweden","Monthly rate of change","All-items HICP","-0.2",""
"2017M09","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.4",""
"2017M09","Belgium","Monthly rate of change","All-items HICP","-0.5",""
"2017M09","Bulgaria","Monthly rate of change","All-items HICP","-0.2",""
"2017M09","Czechia","Monthly rate of change","All-items HICP","-0.1",""
"2017M09","Denmark","Monthly rate of change","All-items HICP","0.1",""
"2017M09","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.0",""
"2017M09","Estonia","Monthly rate of change","All-items HICP","-0.2",""
"2017M09","Ireland","Monthly rate of change","All-items HICP","-0.6",""
"2017M09","Greece","Monthly rate of change","All-items HICP","1.2",""
"2017M09","Spain","Monthly rate of change","All-items HICP","0.6",""
"2017M09","France","Monthly rate of change","All-items HICP","-0.2",""
"2017M09","Croatia","Monthly rate of change","All-items HICP","0.3",""
"2017M09","Italy","Monthly rate of change","All-items HICP","1.8",""
"2017M09","Cyprus","Monthly rate of change","All-items HICP","-0.8",""
"2017M09","Latvia","Monthly rate of change","All-items HICP","0.2",""
"2017M09","Lithuania","Monthly rate of change","All-items HICP","0.8",""
"2017M09","Luxembourg","Monthly rate of change","All-items HICP","0.0",""
"2017M09","Hungary","Monthly rate of change","All-items HICP","0.1",""
"2017M09","Malta","Monthly rate of change","All-items HICP","-0.9",""
"2017M09","Netherlands","Monthly rate of change","All-items HICP","-0.4",""
"2017M09","Austria","Monthly rate of change","All-items HICP","1.4",""
"2017M09","Poland","Monthly rate of change","All-items HICP","0.2",""
"2017M09","Portugal","Monthly rate of change","All-items HICP","1.0",""
"2017M09","Romania","Monthly rate of change","All-items HICP","0.6",""
"2017M09","Slovenia","Monthly rate of change","All-items HICP","0.3",""
"2017M09","Slovakia","Monthly rate of change","All-items HICP","0.2",""
"2017M09","Finland","Monthly rate of change","All-items HICP","0.2",""
"2017M09","Sweden","Monthly rate of change","All-items HICP","0.1",""
"2017M10","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.1",""
"2017M10","Belgium","Monthly rate of change","All-items HICP","0.3",""
"2017M10","Bulgaria","Monthly rate of change","All-items HICP","0.1",""
"2017M10","Czechia","Monthly rate of change","All-items HICP","0.5",""
"2017M10","Denmark","Monthly rate of change","All-items HICP","0.1",""
"2017M10","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","-0.3",""
"2017M10","Estonia","Monthly rate of change","All-items HICP","-0.4",""
"2017M10","Ireland","Monthly rate of change","All-items HICP","-0.1",""
"2017M10","Greece","Monthly rate of change","All-items HICP","-0.1",""
"2017M10","Spain","Monthly rate of change","All-items HICP","0.6",""
"2017M10","France","Monthly rate of change","All-items HICP","0.1",""
"2017M10","Croatia","Monthly rate of change","All-items HICP","0.1",""
"2017M10","Italy","Monthly rate of change","All-items HICP","0.0",""
"2017M10","Cyprus","Monthly rate of change","All-items HICP","-0.6",""
"2017M10","Latvia","Monthly rate of change","All-items HICP","0.4",""
"2017M10","Lithuania","Monthly rate of change","All-items HICP","0.1",""
"2017M10","Luxembourg","Monthly rate of change","All-items HICP","0.2",""
"2017M10","Hungary","Monthly rate of change","All-items HICP","0.3",""
"2017M10","Malta","Monthly rate of change","All-items HICP","-0.7",""
"2017M10","Netherlands","Monthly rate of change","All-items HICP","0.2",""
"2017M10","Austria","Monthly rate of change","All-items HICP","0.2",""
"2017M10","Poland","Monthly rate of change","All-items HICP","0.4",""
"2017M10","Portugal","Monthly rate of change","All-items HICP","0.5",""
"2017M10","Romania","Monthly rate of change","All-items HICP","1.1",""
"2017M10","Slovenia","Monthly rate of change","All-items HICP","0.3",""
"2017M10","Slovakia","Monthly rate of change","All-items HICP","0.3",""
"2017M10","Finland","Monthly rate of change","All-items HICP","0.0",""
"2017M10","Sweden","Monthly rate of change","All-items HICP","-0.1",""
"2017M11","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","-0.1",""
"2017M11","Belgium","Monthly rate of change","All-items HICP","0.2",""
"2017M11","Bulgaria","Monthly rate of change","All-items HICP","0.3",""
"2017M11","Czechia","Monthly rate of change","All-items HICP","0.1",""
"2017M11","Denmark","Monthly rate of change","All-items HICP","-0.3",""
"2017M11","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","-0.7",""
"2017M11","Estonia","Monthly rate of change","All-items HICP","0.4",""
"2017M11","Ireland","Monthly rate of change","All-items HICP","-0.1",""
"2017M11","Greece","Monthly rate of change","All-items HICP","-0.9",""
"2017M11","Spain","Monthly rate of change","All-items HICP","0.3",""
"2017M11","France","Monthly rate of change","All-items HICP","0.1",""
"2017M11","Croatia","Monthly rate of change","All-items HICP","-0.1",""
"2017M11","Italy","Monthly rate of change","All-items HICP","-0.2",""
"2017M11","Cyprus","Monthly rate of change","All-items HICP","-1.2",""
"2017M11","Latvia","Monthly rate of change","All-items HICP","0.1",""
"2017M11","Lithuania","Monthly rate of change","All-items HICP","0.3",""
"2017M11","Luxembourg","Monthly rate of change","All-items HICP","0.0",""
"2017M11","Hungary","Monthly rate of change","All-items HICP","0.3",""
"2017M11","Malta","Monthly rate of change","All-items HICP","-2.3",""
"2017M11","Netherlands","Monthly rate of change","All-items HICP","-0.4",""
"2017M11","Austria","Monthly rate of change","All-items HICP","0.1",""
"2017M11","Poland","Monthly rate of change","All-items HICP","0.4",""
"2017M11","Portugal","Monthly rate of change","All-items HICP","-1.1",""
"2017M11","Romania","Monthly rate of change","All-items HICP","0.6",""
"2017M11","Slovenia","Monthly rate of change","All-items HICP","0.3",""
"2017M11","Slovakia","Monthly rate of change","All-items HICP","0.3",""
"2017M11","Finland","Monthly rate of change","All-items HICP","0.3",""
"2017M11","Sweden","Monthly rate of change","All-items HICP","0.2",""
"2017M12","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.3",""
"2017M12","Belgium","Monthly rate of change","All-items HICP","0.4",""
"2017M12","Bulgaria","Monthly rate of change","All-items HICP","0.7",""
"2017M12","Czechia","Monthly rate of change","All-items HICP","0.0",""
"2017M12","Denmark","Monthly rate of change","All-items HICP","-0.4",""
"2017M12","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.7",""
"2017M12","Estonia","Monthly rate of change","All-items HICP","-0.4",""
"2017M12","Ireland","Monthly rate of change","All-items HICP","-0.1",""
"2017M12","Greece","Monthly rate of change","All-items HICP","0.3",""
"2017M12","Spain","Monthly rate of change","All-items HICP","0.0",""
"2017M12","France","Monthly rate of change","All-items HICP","0.4",""
"2017M12","Croatia","Monthly rate of change","All-items HICP","-0.3",""
"2017M12","Italy","Monthly rate of change","All-items HICP","0.3",""
"2017M12","Cyprus","Monthly rate of change","All-items HICP","-0.3",""
"2017M12","Latvia","Monthly rate of change","All-items HICP","0.0",""
"2017M12","Lithuania","Monthly rate of change","All-items HICP","0.1",""
"2017M12","Luxembourg","Monthly rate of change","All-items HICP","0.0",""
"2017M12","Hungary","Monthly rate of change","All-items HICP","0.0",""
"2017M12","Malta","Monthly rate of change","All-items HICP","-0.1",""
"2017M12","Netherlands","Monthly rate of change","All-items HICP","-0.1",""
"2017M12","Austria","Monthly rate of change","All-items HICP","0.6",""
"2017M12","Poland","Monthly rate of change","All-items HICP","0.2",""
"2017M12","Portugal","Monthly rate of change","All-items HICP","-0.2",""
"2017M12","Romania","Monthly rate of change","All-items HICP","0.3",""
"2017M12","Slovenia","Monthly rate of change","All-items HICP","0.1",""
"2017M12","Slovakia","Monthly rate of change","All-items HICP","0.0",""
"2017M12","Finland","Monthly rate of change","All-items HICP","-0.1",""
"2017M12","Sweden","Monthly rate of change","All-items HICP","0.4",""
"2018M01","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","-0.7",""
"2018M01","Belgium","Monthly rate of change","All-items HICP","-1.2",""
"2018M01","Bulgaria","Monthly rate of change","All-items HICP","0.2",""
"2018M01","Czechia","Monthly rate of change","All-items HICP","0.7",""
"2018M01","Denmark","Monthly rate of change","All-items HICP","-0.3",""
"2018M01","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","-1.0",""
"2018M01","Estonia","Monthly rate of change","All-items HICP","0.1",""
"2018M01","Ireland","Monthly rate of change","All-items HICP","-0.7",""
"2018M01","Greece","Monthly rate of change","All-items HICP","-1.2",""
"2018M01","Spain","Monthly rate of change","All-items HICP","-1.5",""
"2018M01","France","Monthly rate of change","All-items HICP","-0.1",""
"2018M01","Croatia","Monthly rate of change","All-items HICP","-0.2",""
"2018M01","Italy","Monthly rate of change","All-items HICP","-1.5",""
"2018M01","Cyprus","Monthly rate of change","All-items HICP","-1.9",""
"2018M01","Latvia","Monthly rate of change","All-items HICP","-0.1",""
"2018M01","Lithuania","Monthly rate of change","All-items HICP","0.0",""
"2018M01","Luxembourg","Monthly rate of change","All-items HICP","-0.9",""
"2018M01","Hungary","Monthly rate of change","All-items HICP","0.3",""
"2018M01","Malta","Monthly rate of change","All-items HICP","-1.2",""
"2018M01","Netherlands","Monthly rate of change","All-items HICP","-0.4",""
"2018M01","Austria","Monthly rate of change","All-items HICP","-1.0",""
"2018M01","Poland","Monthly rate of change","All-items HICP","0.2",""
"2018M01","Portugal","Monthly rate of change","All-items HICP","-1.2",""
"2018M01","Romania","Monthly rate of change","All-items HICP","0.7",""
"2018M01","Slovenia","Monthly rate of change","All-items HICP","-0.6",""
"2018M01","Slovakia","Monthly rate of change","All-items HICP","0.9",""
"2018M01","Finland","Monthly rate of change","All-items HICP","-0.3",""
"2018M01","Sweden","Monthly rate of change","All-items HICP","-0.9",""
"2018M02","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.2",""
"2018M02","Belgium","Monthly rate of change","All-items HICP","1.6",""
"2018M02","Bulgaria","Monthly rate of change","All-items HICP","0.2",""
"2018M02","Czechia","Monthly rate of change","All-items HICP","-0.1",""
"2018M02","Denmark","Monthly rate of change","All-items HICP","0.6",""
"2018M02","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.5",""
"2018M02","Estonia","Monthly rate of change","All-items HICP","1.0",""
"2018M02","Ireland","Monthly rate of change","All-items HICP","0.9",""
"2018M02","Greece","Monthly rate of change","All-items HICP","0.1",""
"2018M02","Spain","Monthly rate of change","All-items HICP","0.1",""
"2018M02","France","Monthly rate of change","All-items HICP","0.0",""
"2018M02","Croatia","Monthly rate of change","All-items HICP","-0.1",""
"2018M02","Italy","Monthly rate of change","All-items HICP","-0.5",""
"2018M02","Cyprus","Monthly rate of change","All-items HICP","1.2",""
"2018M02","Latvia","Monthly rate of change","All-items HICP","0.2",""
"2018M02","Lithuania","Monthly rate of change","All-items HICP","-0.1",""
"2018M02","Luxembourg","Monthly rate of change","All-items HICP","1.2",""
"2018M02","Hungary","Monthly rate of change","All-items HICP","0.2",""
"2018M02","Malta","Monthly rate of change","All-items HICP","0.6",""
"2018M02","Netherlands","Monthly rate of change","All-items HICP","0.7",""
"2018M02","Austria","Monthly rate of change","All-items HICP","0.3",""
"2018M02","Poland","Monthly rate of change","All-items HICP","-0.4",""
"2018M02","Portugal","Monthly rate of change","All-items HICP","-0.6",""
"2018M02","Romania","Monthly rate of change","All-items HICP","0.2",""
"2018M02","Slovenia","Monthly rate of change","All-items HICP","0.6",""
"2018M02","Slovakia","Monthly rate of change","All-items HICP","0.2",""
"2018M02","Finland","Monthly rate of change","All-items HICP","0.5",""
"2018M02","Sweden","Monthly rate of change","All-items HICP","0.8",""
"2018M03","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.9",""
"2018M03","Belgium","Monthly rate of change","All-items HICP","0.0",""
"2018M03","Bulgaria","Monthly rate of change","All-items HICP","-0.2",""
"2018M03","Czechia","Monthly rate of change","All-items HICP","0.0",""
"2018M03","Denmark","Monthly rate of change","All-items HICP","0.0",""
"2018M03","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.8",""
"2018M03","Estonia","Monthly rate of change","All-items HICP","0.1",""
"2018M03","Ireland","Monthly rate of change","All-items HICP","0.4",""
"2018M03","Greece","Monthly rate of change","All-items HICP","1.2",""
"2018M03","Spain","Monthly rate of change","All-items HICP","1.2",""
"2018M03","France","Monthly rate of change","All-items HICP","1.1",""
"2018M03","Croatia","Monthly rate of change","All-items HICP","0.5",""
"2018M03","Italy","Monthly rate of change","All-items HICP","2.3",""
"2018M03","Cyprus","Monthly rate of change","All-items HICP","0.9",""
"2018M03","Latvia","Monthly rate of change","All-items HICP","1.3",""
"2018M03","Lithuania","Monthly rate of change","All-items HICP","0.4",""
"2018M03","Luxembourg","Monthly rate of change","All-items HICP","0.0",""
"2018M03","Hungary","Monthly rate of change","All-items HICP","0.1",""
"2018M03","Malta","Monthly rate of change","All-items HICP","0.9",""
"2018M03","Netherlands","Monthly rate of change","All-items HICP","0.2",""
"2018M03","Austria","Monthly rate of change","All-items HICP","0.9",""
"2018M03","Poland","Monthly rate of change","All-items HICP","0.0",""
"2018M03","Portugal","Monthly rate of change","All-items HICP","2.2",""
"2018M03","Romania","Monthly rate of change","All-items HICP","0.3",""
"2018M03","Slovenia","Monthly rate of change","All-items HICP","0.4",""
"2018M03","Slovakia","Monthly rate of change","All-items HICP","0.2",""
"2018M03","Finland","Monthly rate of change","All-items HICP","0.2",""
"2018M03","Sweden","Monthly rate of change","All-items HICP","0.3",""
"2018M04","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.4",""
"2018M04","Belgium","Monthly rate of change","All-items HICP","0.4",""
"2018M04","Bulgaria","Monthly rate of change","All-items HICP","0.3",""
"2018M04","Czechia","Monthly rate of change","All-items HICP","0.3",""
"2018M04","Denmark","Monthly rate of change","All-items HICP","0.6",""
"2018M04","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.2",""
"2018M04","Estonia","Monthly rate of change","All-items HICP","0.6",""
"2018M04","Ireland","Monthly rate of change","All-items HICP","-0.2",""
"2018M04","Greece","Monthly rate of change","All-items HICP","1.0",""
"2018M04","Spain","Monthly rate of change","All-items HICP","0.8",""
"2018M04","France","Monthly rate of change","All-items HICP","0.2",""
"2018M04","Croatia","Monthly rate of change","All-items HICP","0.9",""
"2018M04","Italy","Monthly rate of change","All-items HICP","0.5",""
"2018M04","Cyprus","Monthly rate of change","All-items HICP","1.1",""
"2018M04","Latvia","Monthly rate of change","All-items HICP","0.3",""
"2018M04","Lithuania","Monthly rate of change","All-items HICP","0.7",""
"2018M04","Luxembourg","Monthly rate of change","All-items HICP","0.4",""
"2018M04","Hungary","Monthly rate of change","All-items HICP","0.7",""
"2018M04","Malta","Monthly rate of change","All-items HICP","2.6",""
"2018M04","Netherlands","Monthly rate of change","All-items HICP","0.9",""
"2018M04","Austria","Monthly rate of change","All-items HICP","0.2",""
"2018M04","Poland","Monthly rate of change","All-items HICP","0.5",""
"2018M04","Portugal","Monthly rate of change","All-items HICP","1.0",""
"2018M04","Romania","Monthly rate of change","All-items HICP","0.4",""
"2018M04","Slovenia","Monthly rate of change","All-items HICP","0.4",""
"2018M04","Slovakia","Monthly rate of change","All-items HICP","0.6",""
"2018M04","Finland","Monthly rate of change","All-items HICP","0.3",""
"2018M04","Sweden","Monthly rate of change","All-items HICP","0.4",""
"2018M05","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.6",""
"2018M05","Belgium","Monthly rate of change","All-items HICP","0.3",""
"2018M05","Bulgaria","Monthly rate of change","All-items HICP","0.4",""
"2018M05","Czechia","Monthly rate of change","All-items HICP","0.5",""
"2018M05","Denmark","Monthly rate of change","All-items HICP","0.2",""
"2018M05","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","1.1",""
"2018M05","Estonia","Monthly rate of change","All-items HICP","0.5",""
"2018M05","Ireland","Monthly rate of change","All-items HICP","0.6",""
"2018M05","Greece","Monthly rate of change","All-items HICP","0.1",""
"2018M05","Spain","Monthly rate of change","All-items HICP","0.9",""
"2018M05","France","Monthly rate of change","All-items HICP","0.5",""
"2018M05","Croatia","Monthly rate of change","All-items HICP","0.3",""
"2018M05","Italy","Monthly rate of change","All-items HICP","0.3",""
"2018M05","Cyprus","Monthly rate of change","All-items HICP","1.4",""
"2018M05","Latvia","Monthly rate of change","All-items HICP","0.5",""
"2018M05","Lithuania","Monthly rate of change","All-items HICP","0.5",""
"2018M05","Luxembourg","Monthly rate of change","All-items HICP","0.6",""
"2018M05","Hungary","Monthly rate of change","All-items HICP","0.7",""
"2018M05","Malta","Monthly rate of change","All-items HICP","1.4",""
"2018M05","Netherlands","Monthly rate of change","All-items HICP","0.4",""
"2018M05","Austria","Monthly rate of change","All-items HICP","0.1",""
"2018M05","Poland","Monthly rate of change","All-items HICP","0.2",""
"2018M05","Portugal","Monthly rate of change","All-items HICP","0.8",""
"2018M05","Romania","Monthly rate of change","All-items HICP","0.6",""
"2018M05","Slovenia","Monthly rate of change","All-items HICP","1.0",""
"2018M05","Slovakia","Monthly rate of change","All-items HICP","0.0",""
"2018M05","Finland","Monthly rate of change","All-items HICP","0.0",""
"2018M05","Sweden","Monthly rate of change","All-items HICP","0.3",""
"2018M06","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.1",""
"2018M06","Belgium","Monthly rate of change","All-items HICP","0.3",""
"2018M06","Bulgaria","Monthly rate of change","All-items HICP","0.5",""
"2018M06","Czechia","Monthly rate of change","All-items HICP","0.4",""
"2018M06","Denmark","Monthly rate of change","All-items HICP","-0.1",""
"2018M06","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.1",""
"2018M06","Estonia","Monthly rate of change","All-items HICP","1.0",""
"2018M06","Ireland","Monthly rate of change","All-items HICP","0.1",""
"2018M06","Greece","Monthly rate of change","All-items HICP","0.9",""
"2018M06","Spain","Monthly rate of change","All-items HICP","0.2",""
"2018M06","France","Monthly rate of change","All-items HICP","0.0",""
"2018M06","Croatia","Monthly rate of change","All-items HICP","0.8",""
"2018M06","Italy","Monthly rate of change","All-items HICP","0.2",""
"2018M06","Cyprus","Monthly rate of change","All-items HICP","1.0",""
"2018M06","Latvia","Monthly rate of change","All-items HICP","0.7",""
"2018M06","Lithuania","Monthly rate of change","All-items HICP","-0.1",""
"2018M06","Luxembourg","Monthly rate of change","All-items HICP","0.3",""
"2018M06","Hungary","Monthly rate of change","All-items HICP","0.3",""
"2018M06","Malta","Monthly rate of change","All-items HICP","1.3",""
"2018M06","Netherlands","Monthly rate of change","All-items HICP","-0.5",""
"2018M06","Austria","Monthly rate of change","All-items HICP","0.1",""
"2018M06","Poland","Monthly rate of change","All-items HICP","0.1",""
"2018M06","Portugal","Monthly rate of change","All-items HICP","0.0",""
"2018M06","Romania","Monthly rate of change","All-items HICP","0.0",""
"2018M06","Slovenia","Monthly rate of change","All-items HICP","0.0",""
"2018M06","Slovakia","Monthly rate of change","All-items HICP","0.1",""
"2018M06","Finland","Monthly rate of change","All-items HICP","0.2",""
"2018M06","Sweden","Monthly rate of change","All-items HICP","0.2",""
"2018M07","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","-0.2",""
"2018M07","Belgium","Monthly rate of change","All-items HICP","-0.7",""
"2018M07","Bulgaria","Monthly rate of change","All-items HICP","1.0",""
"2018M07","Czechia","Monthly rate of change","All-items HICP","0.2",""
"2018M07","Denmark","Monthly rate of change","All-items HICP","0.8",""
"2018M07","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.8",""
"2018M07","Estonia","Monthly rate of change","All-items HICP","0.2",""
"2018M07","Ireland","Monthly rate of change","All-items HICP","0.4",""
"2018M07","Greece","Monthly rate of change","All-items HICP","-1.4",""
"2018M07","Spain","Monthly rate of change","All-items HICP","-1.2",""
"2018M07","France","Monthly rate of change","All-items HICP","-0.1",""
"2018M07","Croatia","Monthly rate of change","All-items HICP","0.1",""
"2018M07","Italy","Monthly rate of change","All-items HICP","-1.4",""
"2018M07","Cyprus","Monthly rate of change","All-items HICP","-0.2",""
"2018M07","Latvia","Monthly rate of change","All-items HICP","-0.8",""
"2018M07","Lithuania","Monthly rate of change","All-items HICP","-0.5",""
"2018M07","Luxembourg","Monthly rate of change","All-items HICP","-0.9",""
"2018M07","Hungary","Monthly rate of change","All-items HICP","0.3",""
"2018M07","Malta","Monthly rate of change","All-items HICP","0.2",""
"2018M07","Netherlands","Monthly rate of change","All-items HICP","1.1",""
"2018M07","Austria","Monthly rate of change","All-items HICP","-0.6",""
"2018M07","Poland","Monthly rate of change","All-items HICP","-0.2",""
"2018M07","Portugal","Monthly rate of change","All-items HICP","-0.4",""
"2018M07","Romania","Monthly rate of change","All-items HICP","-0.4",""
"2018M07","Slovenia","Monthly rate of change","All-items HICP","-0.8",""
"2018M07","Slovakia","Monthly rate of change","All-items HICP","-0.2",""
"2018M07","Finland","Monthly rate of change","All-items HICP","-0.2",""
"2018M07","Sweden","Monthly rate of change","All-items HICP","0.6",""
"2018M08","European Union - 27 countries (from 2020)","Monthly rate of change","All-items HICP","0.1",""
"2018M08","Belgium","Monthly rate of change","All-items HICP","1.4",""
"2018M08","Bulgaria","Monthly rate of change","All-items HICP","0.3",""
"2018M08","Czechia","Monthly rate of change","All-items HICP","0.0",""
"2018M08","Denmark","Monthly rate of change","All-items HICP","-0.5",""
"2018M08","Germany (until 1990 former territory of the FRG)","Monthly rate of change","All-items HICP","0.0",""
"2018M08","Estonia","Monthly rate of change","All-items HICP","0.6",""
"2018M08","Ireland","Monthly rate of change","All-items HICP","0.3",""
"2018M08","Greece","Monthly rate of change","All-items HICP","-0.2",""
