"TIME","GEO","UNIT","COICOP","Value","Flag and Footnotes"
"2017M06","Greece","Index, 2015=100","All-items HICP","102.30",""
"2017M06","Spain","Index, 2015=100","All-items HICP","102.22",""
"2017M06","France","Index, 2015=100","All-items HICP","101.58",""
"2017M06","Croatia","Index, 2015=100","All-items HICP","100.86",""
"2017M06","Italy","Index, 2015=100","All-items HICP","102.0",""
"2017M06","Cyprus","Index, 2015=100","All-items HICP","100.19",""
"2017M06","Latvia","Index, 2015=100","All-items HICP","103.82",""
"2017M06","Lithuania","Index, 2015=100","All-items HICP","104.66",""
"2017M06","Luxembourg","Index, 2015=100","All-items HICP","102.09",""
"2017M06","Hungary","Index, 2015=100","All-items HICP","102.85",""
"2017M06","Malta","Index, 2015=100","All-items HICP","104.44",""
"2017M06","Netherlands","Index, 2015=100","All-items HICP","101.17",""
"2017M06","Austria","Index, 2015=100","All-items HICP","103.06",""
"2017M06","Poland","Index, 2015=100","All-items HICP","101.4",""
"2017M06","Portugal","Index, 2015=100","All-items HICP","102.53",""
"2017M06","Romania","Index, 2015=100","All-items HICP","99.61",""
"2017M06","Slovenia","Index, 2015=100","All-items HICP","101.76",""
"2017M06","Slovakia","Index, 2015=100","All-items HICP","100.82",""
"2017M06","Finland","Index, 2015=100","All-items HICP","101.34",""
"2017M06","Sweden","Index, 2015=100","All-items HICP","103.00",""
"2017M07","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.61",""
"2017M07","Belgium","Index, 2015=100","All-items HICP","103.13",""
"2017M07","Bulgaria","Index, 2015=100","All-items HICP","99.85",""
"2017M07","Czechia","Index, 2015=100","All-items HICP","103.4",""
"2017M07","Denmark","Index, 2015=100","All-items HICP","101.8",""
"2017M07","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","102.9",""
"2017M07","Estonia","Index, 2015=100","All-items HICP","105.36",""
"2017M07","Ireland","Index, 2015=100","All-items HICP","100.4",""
"2017M07","Greece","Index, 2015=100","All-items HICP","101.08",""
"2017M07","Spain","Index, 2015=100","All-items HICP","100.98",""
"2017M07","France","Index, 2015=100","All-items HICP","101.17",""
"2017M07","Croatia","Index, 2015=100","All-items HICP","100.95",""
"2017M07","Italy","Index, 2015=100","All-items HICP","100.1",""
"2017M07","Cyprus","Index, 2015=100","All-items HICP","100.24",""
"2017M07","Latvia","Index, 2015=100","All-items HICP","103.00",""
"2017M07","Lithuania","Index, 2015=100","All-items HICP","104.46",""
"2017M07","Luxembourg","Index, 2015=100","All-items HICP","101.13",""
"2017M07","Hungary","Index, 2015=100","All-items HICP","102.92",""
"2017M07","Malta","Index, 2015=100","All-items HICP","104.57",""
"2017M07","Netherlands","Index, 2015=100","All-items HICP","102.00",""
"2017M07","Austria","Index, 2015=100","All-items HICP","102.47",""
"2017M07","Poland","Index, 2015=100","All-items HICP","101.2",""
"2017M07","Portugal","Index, 2015=100","All-items HICP","101.89",""
"2017M07","Romania","Index, 2015=100","All-items HICP","99.61",""
"2017M07","Slovenia","Index, 2015=100","All-items HICP","101.14",""
"2017M07","Slovakia","Index, 2015=100","All-items HICP","100.87",""
"2017M07","Finland","Index, 2015=100","All-items HICP","100.94",""
"2017M07","Sweden","Index, 2015=100","All-items HICP","103.59",""
"2017M08","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.81",""
"2017M08","Belgium","Index, 2015=100","All-items HICP","104.64",""
"2017M08","Bulgaria","Index, 2015=100","All-items HICP","100.03",""
"2017M08","Czechia","Index, 2015=100","All-items HICP","103.2",""
"2017M08","Denmark","Index, 2015=100","All-items HICP","101.4",""
"2017M08","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","103.0",""
"2017M08","Estonia","Index, 2015=100","All-items HICP","105.80",""
"2017M08","Ireland","Index, 2015=100","All-items HICP","100.8",""
"2017M08","Greece","Index, 2015=100","All-items HICP","100.77",""
"2017M08","Spain","Index, 2015=100","All-items HICP","101.15",""
"2017M08","France","Index, 2015=100","All-items HICP","101.74",""
"2017M08","Croatia","Index, 2015=100","All-items HICP","101.00",""
"2017M08","Italy","Index, 2015=100","All-items HICP","100.2",""
"2017M08","Cyprus","Index, 2015=100","All-items HICP","101.22",""
"2017M08","Latvia","Index, 2015=100","All-items HICP","102.90",""
"2017M08","Lithuania","Index, 2015=100","All-items HICP","104.45",""
"2017M08","Luxembourg","Index, 2015=100","All-items HICP","102.58",""
"2017M08","Hungary","Index, 2015=100","All-items HICP","102.95",""
"2017M08","Malta","Index, 2015=100","All-items HICP","105.00",""
"2017M08","Netherlands","Index, 2015=100","All-items HICP","102.18",""
"2017M08","Austria","Index, 2015=100","All-items HICP","102.46",""
"2017M08","Poland","Index, 2015=100","All-items HICP","101.0",""
"2017M08","Portugal","Index, 2015=100","All-items HICP","102.12",""
"2017M08","Romania","Index, 2015=100","All-items HICP","99.36",""
"2017M08","Slovenia","Index, 2015=100","All-items HICP","101.27",""
"2017M08","Slovakia","Index, 2015=100","All-items HICP","100.88",""
"2017M08","Finland","Index, 2015=100","All-items HICP","101.12",""
"2017M08","Sweden","Index, 2015=100","All-items HICP","103.37",""
"2017M09","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","102.17",""
"2017M09","Belgium","Index, 2015=100","All-items HICP","104.15",""
"2017M09","Bulgaria","Index, 2015=100","All-items HICP","99.81",""
"2017M09","Czechia","Index, 2015=100","All-items HICP","103.1",""
"2017M09","Denmark","Index, 2015=100","All-items HICP","101.5",""
"2017M09","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","103.0",""
"2017M09","Estonia","Index, 2015=100","All-items HICP","105.56",""
"2017M09","Ireland","Index, 2015=100","All-items HICP","100.2",""
"2017M09","Greece","Index, 2015=100","All-items HICP","101.93",""
"2017M09","Spain","Index, 2015=100","All-items HICP","101.77",""
"2017M09","France","Index, 2015=100","All-items HICP","101.58",""
"2017M09","Croatia","Index, 2015=100","All-items HICP","101.32",""
"2017M09","Italy","Index, 2015=100","All-items HICP","102.0",""
"2017M09","Cyprus","Index, 2015=100","All-items HICP","100.45",""
"2017M09","Latvia","Index, 2015=100","All-items HICP","103.07",""
"2017M09","Lithuania","Index, 2015=100","All-items HICP","105.28",""
"2017M09","Luxembourg","Index, 2015=100","All-items HICP","102.61",""
"2017M09","Hungary","Index, 2015=100","All-items HICP","103.01",""
"2017M09","Malta","Index, 2015=100","All-items HICP","104.05",""
"2017M09","Netherlands","Index, 2015=100","All-items HICP","101.75",""
"2017M09","Austria","Index, 2015=100","All-items HICP","103.90",""
"2017M09","Poland","Index, 2015=100","All-items HICP","101.2",""
"2017M09","Portugal","Index, 2015=100","All-items HICP","103.15",""
"2017M09","Romania","Index, 2015=100","All-items HICP","99.92",""
"2017M09","Slovenia","Index, 2015=100","All-items HICP","101.60",""
"2017M09","Slovakia","Index, 2015=100","All-items HICP","101.05",""
"2017M09","Finland","Index, 2015=100","All-items HICP","101.35",""
"2017M09","Sweden","Index, 2015=100","All-items HICP","103.51",""
"2017M10","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","102.29",""
"2017M10","Belgium","Index, 2015=100","All-items HICP","104.44",""
"2017M10","Bulgaria","Index, 2015=100","All-items HICP","99.94",""
"2017M10","Czechia","Index, 2015=100","All-items HICP","103.6",""
"2017M10","Denmark","Index, 2015=100","All-items HICP","101.6",""
"2017M10","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","102.7",""
"2017M10","Estonia","Index, 2015=100","All-items HICP","105.16",""
"2017M10","Ireland","Index, 2015=100","All-items HICP","100.1",""
"2017M10","Greece","Index, 2015=100","All-items HICP","101.80",""
"2017M10","Spain","Index, 2015=100","All-items HICP","102.40",""
"2017M10","France","Index, 2015=100","All-items HICP","101.70",""
"2017M10","Croatia","Index, 2015=100","All-items HICP","101.43",""
"2017M10","Italy","Index, 2015=100","All-items HICP","102.0",""
"2017M10","Cyprus","Index, 2015=100","All-items HICP","99.84",""
"2017M10","Latvia","Index, 2015=100","All-items HICP","103.44",""
"2017M10","Lithuania","Index, 2015=100","All-items HICP","105.42",""
"2017M10","Luxembourg","Index, 2015=100","All-items HICP","102.79",""
"2017M10","Hungary","Index, 2015=100","All-items HICP","103.34",""
"2017M10","Malta","Index, 2015=100","All-items HICP","103.33",""
"2017M10","Netherlands","Index, 2015=100","All-items HICP","101.97",""
"2017M10","Austria","Index, 2015=100","All-items HICP","104.12",""
"2017M10","Poland","Index, 2015=100","All-items HICP","101.6",""
"2017M10","Portugal","Index, 2015=100","All-items HICP","103.64",""
"2017M10","Romania","Index, 2015=100","All-items HICP","101.03",""
"2017M10","Slovenia","Index, 2015=100","All-items HICP","101.87",""
"2017M10","Slovakia","Index, 2015=100","All-items HICP","101.40",""
"2017M10","Finland","Index, 2015=100","All-items HICP","101.32",""
"2017M10","Sweden","Index, 2015=100","All-items HICP","103.40",""
"2017M11","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","102.17",""
"2017M11","Belgium","Index, 2015=100","All-items HICP","104.61",""
"2017M11","Bulgaria","Index, 2015=100","All-items HICP","100.21",""
"2017M11","Czechia","Index, 2015=100","All-items HICP","103.7",""
"2017M11","Denmark","Index, 2015=100","All-items HICP","101.3",""
"2017M11","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","102.0",""
"2017M11","Estonia","Index, 2015=100","All-items HICP","105.56",""
"2017M11","Ireland","Index, 2015=100","All-items HICP","100.0",""
"2017M11","Greece","Index, 2015=100","All-items HICP","100.90",""
"2017M11","Spain","Index, 2015=100","All-items HICP","102.73",""
"2017M11","France","Index, 2015=100","All-items HICP","101.80",""
"2017M11","Croatia","Index, 2015=100","All-items HICP","101.29",""
"2017M11","Italy","Index, 2015=100","All-items HICP","101.8",""
"2017M11","Cyprus","Index, 2015=100","All-items HICP","98.66",""
"2017M11","Latvia","Index, 2015=100","All-items HICP","103.54",""
"2017M11","Lithuania","Index, 2015=100","All-items HICP","105.69",""
"2017M11","Luxembourg","Index, 2015=100","All-items HICP","102.80",""
"2017M11","Hungary","Index, 2015=100","All-items HICP","103.66",""
"2017M11","Malta","Index, 2015=100","All-items HICP","100.97",""
"2017M11","Netherlands","Index, 2015=100","All-items HICP","101.57",""
"2017M11","Austria","Index, 2015=100","All-items HICP","104.27",""
"2017M11","Poland","Index, 2015=100","All-items HICP","102.0",""
"2017M11","Portugal","Index, 2015=100","All-items HICP","102.53",""
"2017M11","Romania","Index, 2015=100","All-items HICP","101.68",""
"2017M11","Slovenia","Index, 2015=100","All-items HICP","102.14",""
"2017M11","Slovakia","Index, 2015=100","All-items HICP","101.73",""
"2017M11","Finland","Index, 2015=100","All-items HICP","101.67",""
"2017M11","Sweden","Index, 2015=100","All-items HICP","103.63",""
"2017M12","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","102.49",""
"2017M12","Belgium","Index, 2015=100","All-items HICP","105.08",""
"2017M12","Bulgaria","Index, 2015=100","All-items HICP","100.88",""
"2017M12","Czechia","Index, 2015=100","All-items HICP","103.7",""
"2017M12","Denmark","Index, 2015=100","All-items HICP","100.9",""
"2017M12","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","102.7",""
"2017M12","Estonia","Index, 2015=100","All-items HICP","105.15",""
"2017M12","Ireland","Index, 2015=100","All-items HICP","99.9",""
"2017M12","Greece","Index, 2015=100","All-items HICP","101.24",""
"2017M12","Spain","Index, 2015=100","All-items HICP","102.74",""
"2017M12","France","Index, 2015=100","All-items HICP","102.16",""
"2017M12","Croatia","Index, 2015=100","All-items HICP","100.95",""
"2017M12","Italy","Index, 2015=100","All-items HICP","102.1",""
"2017M12","Cyprus","Index, 2015=100","All-items HICP","98.32",""
"2017M12","Latvia","Index, 2015=100","All-items HICP","103.57",""
"2017M12","Lithuania","Index, 2015=100","All-items HICP","105.82",""
"2017M12","Luxembourg","Index, 2015=100","All-items HICP","102.83",""
"2017M12","Hungary","Index, 2015=100","All-items HICP","103.68",""
"2017M12","Malta","Index, 2015=100","All-items HICP","100.88",""
"2017M12","Netherlands","Index, 2015=100","All-items HICP","101.49",""
"2017M12","Austria","Index, 2015=100","All-items HICP","104.94",""
"2017M12","Poland","Index, 2015=100","All-items HICP","102.2",""
"2017M12","Portugal","Index, 2015=100","All-items HICP","102.37",""
"2017M12","Romania","Index, 2015=100","All-items HICP","101.98",""
"2017M12","Slovenia","Index, 2015=100","All-items HICP","102.21",""
"2017M12","Slovakia","Index, 2015=100","All-items HICP","101.71",""
"2017M12","Finland","Index, 2015=100","All-items HICP","101.59",""
"2017M12","Sweden","Index, 2015=100","All-items HICP","104.05",""
"2018M01","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.75",""
"2018M01","Belgium","Index, 2015=100","All-items HICP","103.82",""
"2018M01","Bulgaria","Index, 2015=100","All-items HICP","101.08",""
"2018M01","Czechia","Index, 2015=100","All-items HICP","104.4",""
"2018M01","Denmark","Index, 2015=100","All-items HICP","100.6",""
"2018M01","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","101.7",""
"2018M01","Estonia","Index, 2015=100","All-items HICP","105.28",""
"2018M01","Ireland","Index, 2015=100","All-items HICP","99.2",""
"2018M01","Greece","Index, 2015=100","All-items HICP","100.00",""
"2018M01","Spain","Index, 2015=100","All-items HICP","101.22",""
"2018M01","France","Index, 2015=100","All-items HICP","102.06",""
"2018M01","Croatia","Index, 2015=100","All-items HICP","100.75",""
"2018M01","Italy","Index, 2015=100","All-items HICP","100.6",""
"2018M01","Cyprus","Index, 2015=100","All-items HICP","96.47",""
"2018M01","Latvia","Index, 2015=100","All-items HICP","103.49",""
"2018M01","Lithuania","Index, 2015=100","All-items HICP","105.87",""
"2018M01","Luxembourg","Index, 2015=100","All-items HICP","101.90",""
"2018M01","Hungary","Index, 2015=100","All-items HICP","104.01",""
"2018M01","Malta","Index, 2015=100","All-items HICP","99.63",""
"2018M01","Netherlands","Index, 2015=100","All-items HICP","101.12",""
"2018M01","Austria","Index, 2015=100","All-items HICP","103.86",""
"2018M01","Poland","Index, 2015=100","All-items HICP","102.4",""
"2018M01","Portugal","Index, 2015=100","All-items HICP","101.15",""
"2018M01","Romania","Index, 2015=100","All-items HICP","102.66",""
"2018M01","Slovenia","Index, 2015=100","All-items HICP","101.56",""
"2018M01","Slovakia","Index, 2015=100","All-items HICP","102.59",""
"2018M01","Finland","Index, 2015=100","All-items HICP","101.26",""
"2018M01","Sweden","Index, 2015=100","All-items HICP","103.10",""
"2018M02","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","101.94",""
"2018M02","Belgium","Index, 2015=100","All-items HICP","105.53",""
"2018M02","Bulgaria","Index, 2015=100","All-items HICP","101.31",""
"2018M02","Czechia","Index, 2015=100","All-items HICP","104.3",""
"2018M02","Denmark","Index, 2015=100","All-items HICP","101.2",""
"2018M02","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","102.2",""
"2018M02","Estonia","Index, 2015=100","All-items HICP","106.37",""
"2018M02","Ireland","Index, 2015=100","All-items HICP","100.1",""
"2018M02","Greece","Index, 2015=100","All-items HICP","100.09",""
"2018M02","Spain","Index, 2015=100","All-items HICP","101.37",""
"2018M02","France","Index, 2015=100","All-items HICP","102.05",""
"2018M02","Croatia","Index, 2015=100","All-items HICP","100.62",""
"2018M02","Italy","Index, 2015=100","All-items HICP","100.1",""
"2018M02","Cyprus","Index, 2015=100","All-items HICP","97.58",""
"2018M02","Latvia","Index, 2015=100","All-items HICP","103.72",""
"2018M02","Lithuania","Index, 2015=100","All-items HICP","105.73",""
"2018M02","Luxembourg","Index, 2015=100","All-items HICP","103.14",""
"2018M02","Hungary","Index, 2015=100","All-items HICP","104.18",""
"2018M02","Malta","Index, 2015=100","All-items HICP","100.19",""
"2018M02","Netherlands","Index, 2015=100","All-items HICP","101.84",""
"2018M02","Austria","Index, 2015=100","All-items HICP","104.12",""
"2018M02","Poland","Index, 2015=100","All-items HICP","102.0",""
"2018M02","Portugal","Index, 2015=100","All-items HICP","100.51",""
"2018M02","Romania","Index, 2015=100","All-items HICP","102.91",""
"2018M02","Slovenia","Index, 2015=100","All-items HICP","102.22",""
"2018M02","Slovakia","Index, 2015=100","All-items HICP","102.75",""
"2018M02","Finland","Index, 2015=100","All-items HICP","101.74",""
"2018M02","Sweden","Index, 2015=100","All-items HICP","103.93",""
"2018M03","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","102.88",""
"2018M03","Belgium","Index, 2015=100","All-items HICP","105.56",""
"2018M03","Bulgaria","Index, 2015=100","All-items HICP","101.13",""
"2018M03","Czechia","Index, 2015=100","All-items HICP","104.3",""
"2018M03","Denmark","Index, 2015=100","All-items HICP","101.2",""
"2018M03","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","103.0",""
"2018M03","Estonia","Index, 2015=100","All-items HICP","106.44",""
"2018M03","Ireland","Index, 2015=100","All-items HICP","100.5",""
"2018M03","Greece","Index, 2015=100","All-items HICP","101.26",""
"2018M03","Spain","Index, 2015=100","All-items HICP","102.59",""
"2018M03","France","Index, 2015=100","All-items HICP","103.22",""
"2018M03","Croatia","Index, 2015=100","All-items HICP","101.09",""
"2018M03","Italy","Index, 2015=100","All-items HICP","102.4",""
"2018M03","Cyprus","Index, 2015=100","All-items HICP","98.43",""
"2018M03","Latvia","Index, 2015=100","All-items HICP","105.06",""
"2018M03","Lithuania","Index, 2015=100","All-items HICP","106.15",""
"2018M03","Luxembourg","Index, 2015=100","All-items HICP","103.15",""
"2018M03","Hungary","Index, 2015=100","All-items HICP","104.29",""
"2018M03","Malta","Index, 2015=100","All-items HICP","101.11",""
"2018M03","Netherlands","Index, 2015=100","All-items HICP","102.06",""
"2018M03","Austria","Index, 2015=100","All-items HICP","105.05",""
"2018M03","Poland","Index, 2015=100","All-items HICP","102.0",""
"2018M03","Portugal","Index, 2015=100","All-items HICP","102.69",""
"2018M03","Romania","Index, 2015=100","All-items HICP","103.23",""
"2018M03","Slovenia","Index, 2015=100","All-items HICP","102.61",""
"2018M03","Slovakia","Index, 2015=100","All-items HICP","102.95",""
"2018M03","Finland","Index, 2015=100","All-items HICP","101.98",""
"2018M03","Sweden","Index, 2015=100","All-items HICP","104.25",""
"2018M04","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","103.32",""
"2018M04","Belgium","Index, 2015=100","All-items HICP","106.01",""
"2018M04","Bulgaria","Index, 2015=100","All-items HICP","101.45",""
"2018M04","Czechia","Index, 2015=100","All-items HICP","104.6",""
"2018M04","Denmark","Index, 2015=100","All-items HICP","101.8",""
"2018M04","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","103.2",""
"2018M04","Estonia","Index, 2015=100","All-items HICP","107.04",""
"2018M04","Ireland","Index, 2015=100","All-items HICP","100.3",""
"2018M04","Greece","Index, 2015=100","All-items HICP","102.23",""
"2018M04","Spain","Index, 2015=100","All-items HICP","103.36",""
"2018M04","France","Index, 2015=100","All-items HICP","103.43",""
"2018M04","Croatia","Index, 2015=100","All-items HICP","102.00",""
"2018M04","Italy","Index, 2015=100","All-items HICP","102.9",""
"2018M04","Cyprus","Index, 2015=100","All-items HICP","99.51",""
"2018M04","Latvia","Index, 2015=100","All-items HICP","105.35",""
"2018M04","Lithuania","Index, 2015=100","All-items HICP","106.92",""
"2018M04","Luxembourg","Index, 2015=100","All-items HICP","103.60",""
"2018M04","Hungary","Index, 2015=100","All-items HICP","105.06",""
"2018M04","Malta","Index, 2015=100","All-items HICP","103.77",""
"2018M04","Netherlands","Index, 2015=100","All-items HICP","102.99",""
"2018M04","Austria","Index, 2015=100","All-items HICP","105.29",""
"2018M04","Poland","Index, 2015=100","All-items HICP","102.5",""
"2018M04","Portugal","Index, 2015=100","All-items HICP","103.68",""
"2018M04","Romania","Index, 2015=100","All-items HICP","103.69",""
"2018M04","Slovenia","Index, 2015=100","All-items HICP","103.07",""
"2018M04","Slovakia","Index, 2015=100","All-items HICP","103.56",""
"2018M04","Finland","Index, 2015=100","All-items HICP","102.32",""
"2018M04","Sweden","Index, 2015=100","All-items HICP","104.66",""
"2018M05","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","103.90",""
"2018M05","Belgium","Index, 2015=100","All-items HICP","106.38",""
"2018M05","Bulgaria","Index, 2015=100","All-items HICP","101.84",""
"2018M05","Czechia","Index, 2015=100","All-items HICP","105.1",""
"2018M05","Denmark","Index, 2015=100","All-items HICP","102.0",""
"2018M05","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","104.3",""
"2018M05","Estonia","Index, 2015=100","All-items HICP","107.61",""
"2018M05","Ireland","Index, 2015=100","All-items HICP","100.9",""
"2018M05","Greece","Index, 2015=100","All-items HICP","102.33",""
"2018M05","Spain","Index, 2015=100","All-items HICP","104.32",""
"2018M05","France","Index, 2015=100","All-items HICP","103.92",""
"2018M05","Croatia","Index, 2015=100","All-items HICP","102.27",""
"2018M05","Italy","Index, 2015=100","All-items HICP","103.2",""
"2018M05","Cyprus","Index, 2015=100","All-items HICP","100.87",""
"2018M05","Latvia","Index, 2015=100","All-items HICP","105.83",""
"2018M05","Lithuania","Index, 2015=100","All-items HICP","107.42",""
"2018M05","Luxembourg","Index, 2015=100","All-items HICP","104.22",""
"2018M05","Hungary","Index, 2015=100","All-items HICP","105.75",""
"2018M05","Malta","Index, 2015=100","All-items HICP","105.19",""
"2018M05","Netherlands","Index, 2015=100","All-items HICP","103.41",""
"2018M05","Austria","Index, 2015=100","All-items HICP","105.40",""
"2018M05","Poland","Index, 2015=100","All-items HICP","102.7",""
"2018M05","Portugal","Index, 2015=100","All-items HICP","104.55",""
"2018M05","Romania","Index, 2015=100","All-items HICP","104.28",""
"2018M05","Slovenia","Index, 2015=100","All-items HICP","104.12",""
"2018M05","Slovakia","Index, 2015=100","All-items HICP","103.57",""
"2018M05","Finland","Index, 2015=100","All-items HICP","102.37",""
"2018M05","Sweden","Index, 2015=100","All-items HICP","104.95",""
"2018M06","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","104.03",""
"2018M06","Belgium","Index, 2015=100","All-items HICP","106.68",""
"2018M06","Bulgaria","Index, 2015=100","All-items HICP","102.34",""
"2018M06","Czechia","Index, 2015=100","All-items HICP","105.5",""
"2018M06","Denmark","Index, 2015=100","All-items HICP","101.9",""
"2018M06","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","104.4",""
"2018M06","Estonia","Index, 2015=100","All-items HICP","108.65",""
"2018M06","Ireland","Index, 2015=100","All-items HICP","101.0",""
"2018M06","Greece","Index, 2015=100","All-items HICP","103.29",""
"2018M06","Spain","Index, 2015=100","All-items HICP","104.56",""
"2018M06","France","Index, 2015=100","All-items HICP","103.93",""
"2018M06","Croatia","Index, 2015=100","All-items HICP","103.06",""
"2018M06","Italy","Index, 2015=100","All-items HICP","103.4",""
"2018M06","Cyprus","Index, 2015=100","All-items HICP","101.92",""
"2018M06","Latvia","Index, 2015=100","All-items HICP","106.59",""
"2018M06","Lithuania","Index, 2015=100","All-items HICP","107.33",""
"2018M06","Luxembourg","Index, 2015=100","All-items HICP","104.53",""
"2018M06","Hungary","Index, 2015=100","All-items HICP","106.11",""
"2018M06","Malta","Index, 2015=100","All-items HICP","106.57",""
"2018M06","Netherlands","Index, 2015=100","All-items HICP","102.85",""
"2018M06","Austria","Index, 2015=100","All-items HICP","105.46",""
"2018M06","Poland","Index, 2015=100","All-items HICP","102.8",""
"2018M06","Portugal","Index, 2015=100","All-items HICP","104.57",""
"2018M06","Romania","Index, 2015=100","All-items HICP","104.33",""
"2018M06","Slovenia","Index, 2015=100","All-items HICP","104.15",""
"2018M06","Slovakia","Index, 2015=100","All-items HICP","103.70",""
"2018M06","Finland","Index, 2015=100","All-items HICP","102.55",""
"2018M06","Sweden","Index, 2015=100","All-items HICP","105.21",""
"2018M07","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","103.86",""
"2018M07","Belgium","Index, 2015=100","All-items HICP","105.93",""
"2018M07","Bulgaria","Index, 2015=100","All-items HICP","103.41",""
"2018M07","Czechia","Index, 2015=100","All-items HICP","105.7",""
"2018M07","Denmark","Index, 2015=100","All-items HICP","102.7",""
"2018M07","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.2",""
"2018M07","Estonia","Index, 2015=100","All-items HICP","108.87",""
"2018M07","Ireland","Index, 2015=100","All-items HICP","101.4",""
"2018M07","Greece","Index, 2015=100","All-items HICP","101.87",""
"2018M07","Spain","Index, 2015=100","All-items HICP","103.31",""
"2018M07","France","Index, 2015=100","All-items HICP","103.80",""
"2018M07","Croatia","Index, 2015=100","All-items HICP","103.20",""
"2018M07","Italy","Index, 2015=100","All-items HICP","102.0",""
"2018M07","Cyprus","Index, 2015=100","All-items HICP","101.67",""
"2018M07","Latvia","Index, 2015=100","All-items HICP","105.75",""
"2018M07","Lithuania","Index, 2015=100","All-items HICP","106.82",""
"2018M07","Luxembourg","Index, 2015=100","All-items HICP","103.63",""
"2018M07","Hungary","Index, 2015=100","All-items HICP","106.44",""
"2018M07","Malta","Index, 2015=100","All-items HICP","106.81",""
"2018M07","Netherlands","Index, 2015=100","All-items HICP","103.96",""
"2018M07","Austria","Index, 2015=100","All-items HICP","104.83",""
"2018M07","Poland","Index, 2015=100","All-items HICP","102.6",""
"2018M07","Portugal","Index, 2015=100","All-items HICP","104.16",""
"2018M07","Romania","Index, 2015=100","All-items HICP","103.94",""
"2018M07","Slovenia","Index, 2015=100","All-items HICP","103.27",""
"2018M07","Slovakia","Index, 2015=100","All-items HICP","103.53",""
"2018M07","Finland","Index, 2015=100","All-items HICP","102.36",""
"2018M07","Sweden","Index, 2015=100","All-items HICP","105.82",""
"2018M08","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","103.97",""
"2018M08","Belgium","Index, 2015=100","All-items HICP","107.41",""
"2018M08","Bulgaria","Index, 2015=100","All-items HICP","103.75",""
"2018M08","Czechia","Index, 2015=100","All-items HICP","105.7",""
"2018M08","Denmark","Index, 2015=100","All-items HICP","102.2",""
"2018M08","Germany (until 1990 former territory of the FRG)","Index, 2015=100","All-items HICP","105.2",""
"2018M08","Estonia","Index, 2015=100","All-items HICP","109.55",""
"2018M08","Ireland","Index, 2015=100","All-items HICP","101.7",""
"2018M08","Greece","Index, 2015=100","All-items HICP","101.66",""
"2018M08","Spain","Index, 2015=100","All-items HICP","103.41",""
"2018M08","France","Index, 2015=100","All-items HICP","104.35",""
"2018M08","Croatia","Index, 2015=100","All-items HICP","103.16",""
"2018M08","Italy","Index, 2015=100","All-items HICP","101.8",""
"2018M08","Cyprus","Index, 2015=100","All-items HICP","102.91",""
"2018M08","Latvia","Index, 2015=100","All-items HICP","105.78",""
"2018M08","Lithuania","Index, 2015=100","All-items HICP","106.37",""
"2018M08","Luxembourg","Index, 2015=100","All-items HICP","105.06",""
"2018M08","Hungary","Index, 2015=100","All-items HICP","106.49",""
"2018M08","Malta","Index, 2015=100","All-items HICP","107.56",""
"2018M08","Netherlands","Index, 2015=100","All-items HICP","104.09",""
"2018M08","Austria","Index, 2015=100","All-items HICP","104.82",""
"2018M08","Poland","Index, 2015=100","All-items HICP","102.4",""
"2018M08","Portugal","Index, 2015=100","All-items HICP","103.46",""
"2018M08","Romania","Index, 2015=100","All-items HICP","104.02",""
"2018M08","Slovenia","Index, 2015=100","All-items HICP","103.29",""
"2018M08","Slovakia","Index, 2015=100","All-items HICP","103.77",""
"2018M08","Finland","Index, 2015=100","All-items HICP","102.51",""
"2018M08","Sweden","Index, 2015=100","All-items HICP","105.53",""
"2018M09","European Union - 27 countries (from 2020)","Index, 2015=100","All-items HICP","104.35",""
