time,country,crude_oil_100,natural_gas_100,coal_100,elec_100,steel_100,copper_100,aluminum_100
2017M03,Bulgaria,100.36,97.38,129.32,87.36,172.46,95.2,94.32
2017M03,Czechia,100.36,97.38,129.32,87.52,172.46,95.2,94.32
2017M03,Denmark,100.36,97.38,129.32,99.26,172.46,95.2,94.32
2017M03,Germany,100.36,97.38,129.32,98.65,172.46,95.2,94.32
2017M03,Estonia,100.36,97.38,129.32,98.04,172.46,95.2,94.32
2017M03,Ireland,100.36,97.38,129.32,97.5,172.46,95.2,94.32
2017M03,Greece,100.36,97.38,129.32,96.9,172.46,95.2,94.32
2017M03,Spain,100.36,97.38,129.32,96.29,172.46,95.2,94.32
2017M03,France,100.36,97.38,129.32,87.14,172.46,95.2,94.32
2017M03,Croatia,100.36,97.38,129.32,87.73,172.46,95.2,94.32
2017M03,Italy,100.36,97.38,129.32,88.33,172.46,95.2,94.32
2017M03,Cyprus,100.36,97.38,129.32,89.0,172.46,95.2,94.32
2017M03,Latvia,100.36,97.38,129.32,89.6,172.46,95.2,94.32
2017M03,Lithuania,100.36,97.38,129.32,90.19,172.46,95.2,94.32
2017M03,Luxembourg,100.36,97.38,129.32,92.14,172.46,95.2,94.32
2017M03,Hungary,100.36,97.38,129.32,91.65,172.46,95.2,94.32
2017M03,Malta,100.36,97.38,129.32,91.16,172.46,95.2,94.32
2017M03,Netherlands,100.36,97.38,129.32,90.68,172.46,95.2,94.32
2017M03,Austria,100.36,97.38,129.32,90.24,172.46,95.2,94.32
2017M03,Poland,100.36,97.38,129.32,89.75,172.46,95.2,94.32
2017M03,Portugal,100.36,97.38,129.32,99.39,172.46,95.2,94.32
2017M03,Romania,100.36,97.38,129.32,98.02,172.46,95.2,94.32
2017M03,Slovenia,100.36,97.38,129.32,96.66,172.46,95.2,94.32
2017M03,Slovakia,100.36,97.38,129.32,95.24,172.46,95.2,94.32
2017M03,Finland,100.36,97.38,129.32,93.87,172.46,95.2,94.32
2017M03,Sweden,100.36,97.38,129.32,92.5,172.46,95.2,94.32
2017M04,EU,94.3,113.1,133.81,102.13,154.23,92.96,93.34
2017M04,Belgium,94.3,113.1,133.81,102.01,154.23,92.96,93.34
2017M04,Bulgaria,94.3,113.1,133.81,101.89,154.23,92.96,93.34
2017M04,Czechia,94.3,113.1,133.81,101.71,154.23,92.96,93.34
2017M04,Denmark,94.3,113.1,133.81,101.59,154.23,92.96,93.34
2017M04,Germany,94.3,113.1,133.81,101.47,154.23,92.96,93.34
2017M04,Estonia,94.3,113.1,133.81,86.4,154.23,92.96,93.34
2017M04,Ireland,94.3,113.1,133.81,86.25,154.23,92.96,93.34
2017M04,Greece,94.3,113.1,133.81,86.09,154.23,92.96,93.34
2017M04,Spain,94.3,113.1,133.81,85.94,154.23,92.96,93.34
2017M04,France,94.3,113.1,133.81,85.79,154.23,92.96,93.34
2017M04,Croatia,94.3,113.1,133.81,85.64,154.23,92.96,93.34
2017M04,Italy,94.3,113.1,133.81,98.56,154.23,92.96,93.34
2017M04,Cyprus,94.3,113.1,133.81,98.2,154.23,92.96,93.34
2017M04,Latvia,94.3,113.1,133.81,97.93,154.23,92.96,93.34
2017M04,Lithuania,94.3,113.1,133.81,97.57,154.23,92.96,93.34
2017M04,Luxembourg,94.3,113.1,133.81,97.21,154.23,92.96,93.34
2017M04,Hungary,94.3,113.1,133.81,96.94,154.23,92.96,93.34
2017M04,Malta,94.3,113.1,133.81,93.74,154.23,92.96,93.34
2017M04,Netherlands,94.3,113.1,133.81,93.91,154.23,92.96,93.34
2017M04,Austria,94.3,113.1,133.81,94.08,154.23,92.96,93.34
2017M04,Poland,94.3,113.1,133.81,94.16,154.23,92.96,93.34
2017M04,Portugal,94.3,113.1,133.81,94.33,154.23,92.96,93.34
2017M04,Romania,94.3,113.1,133.81,94.49,154.23,92.96,93.34
2017M04,Slovenia,94.3,113.1,133.81,85.27,154.23,92.96,93.34
2017M04,Slovakia,94.3,113.1,133.81,85.32,154.23,92.96,93.34
2017M04,Finland,94.3,113.1,133.81,85.32,154.23,92.96,93.34
2017M04,Sweden,94.3,113.1,133.81,85.32,154.23,92.96,93.34
2017M05,EU,91.47,114.22,117.63,85.37,176.62,91.06,92.93
2017M05,Belgium,91.47,114.22,117.63,85.42,176.62,91.06,92.93
2017M05,Bulgaria,91.47,114.22,117.63,95.56,176.62,91.06,92.93
2017M05,Czechia,91.47,114.22,117.63,90.53,176.62,91.06,92.93
2017M05,Denmark,91.47,114.22,117.63,85.44,176.62,91.06,92.93
2017M05,Germany,91.47,114.22,117.63,80.41,176.62,91.06,92.93
2017M05,Estonia,91.47,114.22,117.63,75.38,176.62,91.06,92.93
2017M05,Ireland,91.47,114.22,117.63,70.29,176.62,91.06,92.93
2017M05,Greece,91.47,114.22,117.63,95.65,176.62,91.06,92.93
2017M05,Spain,91.47,114.22,117.63,95.98,176.62,91.06,92.93
2017M05,France,91.47,114.22,117.63,96.38,176.62,91.06,92.93
2017M05,Croatia,91.47,114.22,117.63,96.72,176.62,91.06,92.93
2017M05,Italy,91.47,114.22,117.63,97.12,176.62,91.06,92.93
2017M05,Cyprus,91.47,114.22,117.63,97.52,176.62,91.06,92.93
2017M05,Latvia,91.47,114.22,117.63,98.26,176.62,91.06,92.93
2017M05,Lithuania,91.47,114.22,117.63,98.05,176.62,91.06,92.93
2017M05,Luxembourg,91.47,114.22,117.63,97.84,176.62,91.06,92.93
2017M05,Hungary,91.47,114.22,117.63,97.7,176.62,91.06,92.93
2017M05,Malta,91.47,114.22,117.63,97.49,176.62,91.06,92.93
2017M05,Netherlands,91.47,114.22,117.63,97.28,176.62,91.06,92.93
2017M05,Austria,91.47,114.22,117.63,104.94,176.62,91.06,92.93
2017M05,Poland,91.47,114.22,117.63,104.72,176.62,91.06,92.93
2017M05,Portugal,91.47,114.22,117.63,104.5,176.62,91.06,92.93
2017M05,Romania,91.47,114.22,117.63,104.28,176.62,91.06,92.93
2017M05,Slovenia,91.47,114.22,117.63,104.06,176.62,91.06,92.93
2017M05,Slovakia,91.47,114.22,117.63,103.84,176.62,91.06,92.93
2017M05,Finland,91.47,114.22,117.63,86.21,176.62,91.06,92.93
2017M05,Sweden,91.47,114.22,117.63,86.45,176.62,91.06,92.93
2017M06,EU,90.46,108.28,129.72,86.61,168.71,90.67,93.03
2017M06,Belgium,90.46,108.28,129.72,86.77,168.71,90.67,93.03
2017M06,Bulgaria,90.46,108.28,129.72,87.01,168.71,90.67,93.03
2017M06,Czechia,90.46,108.28,129.72,87.25,168.71,90.67,93.03
2017M06,Denmark,90.46,108.28,129.72,95.64,168.71,90.67,93.03
2017M06,Germany,90.46,108.28,129.72,95.56,168.71,90.67,93.03
2017M06,Estonia,90.46,108.28,129.72,95.4,168.71,90.67,93.03
2017M06,Ireland,90.46,108.28,129.72,95.24,168.71,90.67,93.03
2017M06,Greece,90.46,108.28,129.72,95.16,168.71,90.67,93.03
2017M06,Spain,90.46,108.28,129.72,95.08,168.71,90.67,93.03
2017M06,France,90.46,108.28,129.72,96.45,168.71,90.67,93.03
2017M06,Croatia,90.46,108.28,129.72,96.27,168.71,90.67,93.03
2017M06,Italy,90.46,108.28,129.72,96.03,168.71,90.67,93.03
2017M06,Cyprus,90.46,108.28,129.72,95.85,168.71,90.67,93.03
2017M06,Latvia,90.46,108.28,129.72,95.67,168.71,90.67,93.03
2017M06,Lithuania,90.46,108.28,129.72,95.43,168.71,90.67,93.03
2017M06,Luxembourg,90.46,108.28,129.72,100.01,168.71,90.67,93.03
2017M06,Hungary,90.46,108.28,129.72,99.63,168.71,90.67,93.03
2017M06,Malta,90.46,108.28,129.72,99.34,168.71,90.67,93.03
2017M06,Netherlands,90.46,108.28,129.72,98.95,168.71,90.67,93.03
2017M06,Austria,90.46,108.28,129.72,98.56,168.71,90.67,93.03
2017M06,Poland,90.46,108.28,129.72,98.27,168.71,90.67,93.03
2017M06,Portugal,90.46,108.28,129.72,105.64,168.71,90.67,93.03
2017M06,Romania,90.46,108.28,129.72,106.53,168.71,90.67,93.03
2017M06,Slovenia,90.46,108.28,129.72,107.31,168.71,90.67,93.03
2017M06,Slovakia,90.46,108.28,129.72,108.2,168.71,90.67,93.03
2017M06,Finland,90.46,108.28,129.72,109.09,168.71,90.67,93.03
2017M06,Sweden,90.46,108.28,129.72,109.86,168.71,90.67,93.03
2017M07,EU,86.09,103.68,149.26,95.86,182.43,94.52,91.84
2017M07,Belgium,86.09,103.68,149.26,95.86,182.43,94.52,91.84
2017M07,Bulgaria,86.09,103.68,149.26,95.92,182.43,94.52,91.84
2017M07,Czechia,86.09,103.68,149.26,95.98,182.43,94.52,91.84
2017M07,Denmark,86.09,103.68,149.26,95.98,182.43,94.52,91.84
2017M07,Germany,86.09,103.68,149.26,96.04,182.43,94.52,91.84
2017M07,Estonia,86.09,103.68,149.26,109.56,182.43,94.52,91.84
2017M07,Ireland,86.09,103.68,149.26,108.16,182.43,94.52,91.84
2017M07,Greece,86.09,103.68,149.26,106.81,182.43,94.52,91.84
2017M07,Spain,86.09,103.68,149.26,105.4,182.43,94.52,91.84
2017M07,France,86.09,103.68,149.26,104.0,182.43,94.52,91.84
2017M07,Croatia,86.09,103.68,149.26,102.65,182.43,94.52,91.84
2017M07,Italy,86.09,103.68,149.26,104.65,182.43,94.52,91.84
2017M07,Cyprus,86.09,103.68,149.26,104.74,182.43,94.52,91.84
2017M07,Latvia,86.09,103.68,149.26,104.83,182.43,94.52,91.84
2017M07,Lithuania,86.09,103.68,149.26,104.92,182.43,94.52,91.84
2017M07,Luxembourg,86.09,103.68,149.26,104.92,182.43,94.52,91.84
2017M07,Hungary,86.09,103.68,149.26,105.01,182.43,94.52,91.84
2017M07,Malta,86.09,103.68,149.26,98.36,182.43,94.52,91.84
2017M07,Netherlands,86.09,103.68,149.26,99.19,182.43,94.52,91.84
2017M07,Austria,86.09,103.68,149.26,100.01,182.43,94.52,91.84
2017M07,Poland,86.09,103.68,149.26,100.83,182.43,94.52,91.84
2017M07,Portugal,86.09,103.68,149.26,101.66,182.43,94.52,91.84
2017M07,Romania,86.09,103.68,149.26,102.48,182.43,94.52,91.84
2017M07,Slovenia,86.09,103.68,149.26,103.75,182.43,94.52,91.84
2017M07,Slovakia,86.09,103.68,149.26,103.94,182.43,94.52,91.84
2017M07,Finland,86.09,103.68,149.26,104.17,182.43,94.52,91.84
2017M07,Sweden,86.09,103.68,149.26,104.36,182.43,94.52,91.84
2017M08,EU,93.4,98.8,152.62,104.59,189.69,101.71,90.93
2017M08,Belgium,93.4,98.8,152.62,104.81,189.69,101.71,90.93
2017M08,Bulgaria,93.4,98.8,152.62,100.09,189.69,101.71,90.93
2017M08,Czechia,93.4,98.8,152.62,99.74,189.69,101.71,90.93
2017M08,Denmark,93.4,98.8,152.62,99.39,189.69,101.71,90.93
2017M08,Germany,93.4,98.8,152.62,99.04,189.69,101.71,90.93
2017M08,Estonia,93.4,98.8,152.62,98.73,189.69,101.71,90.93
2017M08,Ireland,93.4,98.8,152.62,98.37,189.69,101.71,90.93
2017M08,Greece,93.4,98.8,152.62,99.03,189.69,101.71,90.93
2017M08,Spain,93.4,98.8,152.62,99.3,189.69,101.71,90.93
2017M08,France,93.4,98.8,152.62,99.56,189.69,101.71,90.93
2017M08,Croatia,93.4,98.8,152.62,99.82,189.69,101.71,90.93
2017M08,Italy,93.4,98.8,152.62,100.08,189.69,101.71,90.93
2017M08,Cyprus,93.4,98.8,152.62,100.34,189.69,101.71,90.93
2017M08,Latvia,93.4,98.8,152.62,92.43,189.69,101.71,90.93
2017M08,Lithuania,93.4,98.8,152.62,92.91,189.69,101.71,90.93
2017M08,Luxembourg,93.4,98.8,152.62,93.39,189.69,101.71,90.93
2017M08,Hungary,93.4,98.8,152.62,93.82,189.69,101.71,90.93
2017M08,Malta,93.4,98.8,152.62,94.31,189.69,101.71,90.93
2017M08,Netherlands,93.4,98.8,152.62,94.79,189.69,101.71,90.93
2017M08,Austria,93.4,98.8,152.62,92.69,189.69,101.71,90.93
2017M08,Poland,93.4,98.8,152.62,91.29,189.69,101.71,90.93
2017M08,Portugal,93.4,98.8,152.62,89.95,189.69,101.71,90.93
2017M08,Romania,93.4,98.8,152.62,88.56,189.69,101.71,90.93
2017M08,Slovenia,93.4,98.8,152.62,87.16,189.69,101.71,90.93
2017M08,Slovakia,93.4,98.8,152.62,85.82,189.69,101.71,90.93
2017M08,Finland,93.4,98.8,152.62,87.67,189.69,101.71,90.93
2017M08,Sweden,93.4,98.8,152.62,85.68,189.69,101.71,90.93
2017M09,EU,87.58,106.43,155.75,83.64,178.82,108.63,101.24
2017M09,Belgium,87.58,106.43,155.75,81.6,178.82,108.63,101.24
2017M09,Bulgaria,87.58,106.43,155.75,79.61,178.82,108.63,101.24
2017M09,Czechia,87.58,106.43,155.75,77.57,178.82,108.63,101.24
2017M09,Denmark,87.58,106.43,155.75,95.67,178.82,108.63,101.24
2017M09,Germany,87.58,106.43,155.75,96.82,178.82,108.63,101.24
2017M09,Estonia,87.58,106.43,155.75,97.97,178.82,108.63,101.24
2017M09,Ireland,87.58,106.43,155.75,99.12,178.82,108.63,101.24
2017M09,Greece,87.58,106.43,155.75,100.2,178.82,108.63,101.24
2017M09,Spain,87.58,106.43,155.75,101.35,178.82,108.63,101.24
2017M09,France,87.58,106.43,155.75,90.78,178.82,108.63,101.24
2017M09,Croatia,87.58,106.43,155.75,91.67,178.82,108.63,101.24
2017M09,Italy,87.58,106.43,155.75,92.56,178.82,108.63,101.24
2017M09,Cyprus,87.58,106.43,155.75,93.45,178.82,108.63,101.24
2017M09,Latvia,87.58,106.43,155.75,94.26,178.82,108.63,101.24
2017M09,Lithuania,87.58,106.43,155.75,95.16,178.82,108.63,101.24
2017M09,Luxembourg,87.58,106.43,155.75,89.27,178.82,108.63,101.24
2017M09,Hungary,87.58,106.43,155.75,88.87,178.82,108.63,101.24
2017M09,Malta,87.58,106.43,155.75,88.51,178.82,108.63,101.24
2017M09,Netherlands,87.58,106.43,155.75,88.11,178.82,108.63,101.24
2017M09,Austria,87.58,106.43,155.75,87.71,178.82,108.63,101.24
2017M09,Poland,87.58,106.43,155.75,87.36,178.82,108.63,101.24
2017M09,Portugal,87.58,106.43,155.75,91.14,178.82,108.63,101.24
2017M09,Romania,87.58,106.43,155.75,91.09,178.82,108.63,101.24
2017M09,Slovenia,87.58,106.43,155.75,91.04,178.82,108.63,101.24
2017M09,Slovakia,87.58,106.43,155.75,90.99,178.82,108.63,101.24
2017M09,Finland,87.58,106.43,155.75,90.94,178.82,108.63,101.24
2017M09,Sweden,87.58,106.43,155.75,90.89,178.82,108.63,101.24
2017M10,EU,87.58,106.43,159.99,101.31,168.27,108.63,101.24
2017M10,Belgium,87.58,106.43,159.99,100.8,168.27,108.63,101.24
2017M10,Bulgaria,87.58,106.43,159.99,100.36,168.27,108.63,101.24
2017M10,Czechia,87.58,106.43,159.99,99.86,168.27,108.63,101.24
2017M10,Denmark,87.58,106.43,159.99,99.36,168.27,108.63,101.24
2017M10,Germany,87.58,106.43,159.99,98.92,168.27,108.63,101.24
2017M10,Estonia,87.58,106.43,159.99,85.49,168.27,108.63,101.24
2017M10,Ireland,87.58,106.43,159.99,85.49,168.27,108.63,101.24
2017M10,Greece,87.58,106.43,159.99,85.57,168.27,108.63,101.24
2017M10,Spain,87.58,106.43,159.99,85.57,168.27,108.63,101.24
2017M10,France,87.58,106.43,159.99,85.57,168.27,108.63,101.24
2017M10,Croatia,87.58,106.43,159.99,85.65,168.27,108.63,101.24
2017M10,Italy,87.58,106.43,159.99,96.58,168.27,108.63,101.24
2017M10,Cyprus,87.58,106.43,159.99,97.3,168.27,108.63,101.24
2017M10,Latvia,87.58,106.43,159.99,97.93,168.27,108.63,101.24
2017M10,Lithuania,87.58,106.43,159.99,98.65,168.27,108.63,101.24
2017M10,Luxembourg,87.58,106.43,159.99,99.37,168.27,108.63,101.24
2017M10,Hungary,87.58,106.43,159.99,100.0,168.27,108.63,101.24
2017M10,Malta,87.58,106.43,159.99,94.65,168.27,108.63,101.24
2017M10,Netherlands,87.58,106.43,159.99,96.14,168.27,108.63,101.24
2017M10,Austria,87.58,106.43,159.99,97.54,168.27,108.63,101.24
2017M10,Poland,87.58,106.43,159.99,98.94,168.27,108.63,101.24
2017M10,Portugal,87.58,106.43,159.99,100.42,168.27,108.63,101.24
2017M10,Romania,87.58,106.43,159.99,101.91,168.27,108.63,101.24
2017M10,Slovenia,87.58,106.43,159.99,85.43,168.27,108.63,101.24
2017M10,Slovakia,87.58,106.43,159.99,85.38,168.27,108.63,101.24
2017M10,Finland,87.58,106.43,159.99,85.38,168.27,108.63,101.24
2017M10,Sweden,87.58,106.43,159.99,85.33,168.27,108.63,101.24
2017M11,EU,101.66,102.17,155.03,85.28,199.72,110.42,102.93
2017M11,Belgium,101.66,102.17,155.03,85.28,199.72,110.42,102.93
2017M11,Bulgaria,101.66,102.17,155.03,65.27,199.72,110.42,102.93
2017M11,Czechia,101.66,102.17,155.03,71.11,199.72,110.42,102.93
2017M11,Denmark,101.66,102.17,155.03,77.01,199.72,110.42,102.93
2017M11,Germany,101.66,102.17,155.03,82.85,199.72,110.42,102.93
2017M11,Estonia,101.66,102.17,155.03,88.69,199.72,110.42,102.93
2017M11,Ireland,101.66,102.17,155.03,94.59,199.72,110.42,102.93
2017M11,Greece,101.66,102.17,155.03,97.86,199.72,110.42,102.93
2017M11,Spain,101.66,102.17,155.03,97.86,199.72,110.42,102.93
2017M11,France,101.66,102.17,155.03,97.86,199.72,110.42,102.93
2017M11,Croatia,101.66,102.17,155.03,97.86,199.72,110.42,102.93
2017M11,Italy,101.66,102.17,155.03,97.86,199.72,110.42,102.93
2017M11,Cyprus,101.66,102.17,155.03,97.86,199.72,110.42,102.93
2017M11,Latvia,101.66,102.17,155.03,97.07,199.72,110.42,102.93
2017M11,Lithuania,101.66,102.17,155.03,97.28,199.72,110.42,102.93
2017M11,Luxembourg,101.66,102.17,155.03,97.49,199.72,110.42,102.93
2017M11,Hungary,101.66,102.17,155.03,97.77,199.72,110.42,102.93
2017M11,Malta,101.66,102.17,155.03,97.99,199.72,110.42,102.93
2017M11,Netherlands,101.66,102.17,155.03,98.2,199.72,110.42,102.93
2017M11,Austria,101.66,102.17,155.03,103.61,199.72,110.42,102.93
2017M11,Poland,101.66,102.17,155.03,103.28,199.72,110.42,102.93
2017M11,Portugal,101.66,102.17,155.03,102.95,199.72,110.42,102.93
2017M11,Romania,101.66,102.17,155.03,102.62,199.72,110.42,102.93
2017M11,Slovenia,101.66,102.17,155.03,102.34,199.72,110.42,102.93
2017M11,Slovakia,101.66,102.17,155.03,102.01,199.72,110.42,102.93
2017M11,Finland,101.66,102.17,155.03,87.43,199.72,110.42,102.93
2017M11,Sweden,101.66,102.17,155.03,88.09,199.72,110.42,102.93
2017M12,EU,106.81,106.6,161.43,88.74,192.63,107.13,103.3
2017M12,Belgium,106.81,106.6,161.43,89.4,192.63,107.13,103.3
2017M12,Bulgaria,106.81,106.6,161.43,89.97,192.63,107.13,103.3
2017M12,Czechia,106.81,106.6,161.43,90.63,192.63,107.13,103.3
2017M12,Denmark,106.81,106.6,161.43,94.92,192.63,107.13,103.3
2017M12,Germany,106.81,106.6,161.43,96.11,192.63,107.13,103.3
2017M12,Estonia,106.81,106.6,161.43,97.3,192.63,107.13,103.3
2017M12,Ireland,106.81,106.6,161.43,98.49,192.63,107.13,103.3
2017M12,Greece,106.81,106.6,161.43,99.76,192.63,107.13,103.3
2017M12,Spain,106.81,106.6,161.43,100.95,192.63,107.13,103.3
2017M12,France,106.81,106.6,161.43,95.24,192.63,107.13,103.3
2017M12,Croatia,106.81,106.6,161.43,95.66,192.63,107.13,103.3
2017M12,Italy,106.81,106.6,161.43,96.08,192.63,107.13,103.3
2017M12,Cyprus,106.81,106.6,161.43,96.5,192.63,107.13,103.3
2017M12,Latvia,106.81,106.6,161.43,96.87,192.63,107.13,103.3
2017M12,Lithuania,106.81,106.6,161.43,97.3,192.63,107.13,103.3
2017M12,Luxembourg,106.81,106.6,161.43,97.9,192.63,107.13,103.3
2017M12,Hungary,106.81,106.6,161.43,98.1,192.63,107.13,103.3
2017M12,Malta,106.81,106.6,161.43,98.3,192.63,107.13,103.3
2017M12,Netherlands,106.81,106.6,161.43,98.5,192.63,107.13,103.3
2017M12,Austria,106.81,106.6,161.43,98.69,192.63,107.13,103.3
2017M12,Poland,106.81,106.6,161.43,98.88,192.63,107.13,103.3
2017M12,Portugal,106.81,106.6,161.43,110.73,192.63,107.13,103.3
2017M12,Romania,106.81,106.6,161.43,110.62,192.63,107.13,103.3
2017M12,Slovenia,106.81,106.6,161.43,110.51,192.63,107.13,103.3
2017M12,Slovakia,106.81,106.6,161.43,110.29,192.63,107.13,103.3
2017M12,Finland,106.81,106.6,161.43,110.18,192.63,107.13,103.3
2017M12,Sweden,106.81,106.6,161.43,110.07,192.63,107.13,103.3
2018M01,EU,111.98,106.53,167.11,96.03,176.68,114.39,103.53
2018M01,Belgium,111.98,106.53,167.11,96.15,176.68,114.39,103.53
2018M01,Bulgaria,111.98,106.53,167.11,96.27,176.68,114.39,103.53
2018M01,Czechia,111.98,106.53,167.11,96.39,176.68,114.39,103.53
2018M01,Denmark,111.98,106.53,167.11,96.51,176.68,114.39,103.53
2018M01,Germany,111.98,106.53,167.11,96.63,176.68,114.39,103.53
2018M01,Estonia,111.98,106.53,167.11,101.23,176.68,114.39,103.53
2018M01,Ireland,111.98,106.53,167.11,102.34,176.68,114.39,103.53
2018M01,Greece,111.98,106.53,167.11,103.46,176.68,114.39,103.53
2018M01,Spain,111.98,106.53,167.11,104.58,176.68,114.39,103.53
2018M01,France,111.98,106.53,167.11,105.7,176.68,114.39,103.53
2018M01,Croatia,111.98,106.53,167.11,106.81,176.68,114.39,103.53
2018M01,Italy,111.98,106.53,167.11,105.11,176.68,114.39,103.53
2018M01,Cyprus,111.98,106.53,167.11,105.57,176.68,114.39,103.53
2018M01,Latvia,111.98,106.53,167.11,106.13,176.68,114.39,103.53
2018M01,Lithuania,111.98,106.53,167.11,106.6,176.68,114.39,103.53
2018M01,Luxembourg,111.98,106.53,167.11,107.07,176.68,114.39,103.53
2018M01,Hungary,111.98,106.53,167.11,107.63,176.68,114.39,103.53
2018M01,Malta,111.98,106.53,167.11,103.3,176.68,114.39,103.53
2018M01,Netherlands,111.98,106.53,167.11,103.98,176.68,114.39,103.53
2018M01,Austria,111.98,106.53,167.11,104.59,176.68,114.39,103.53
2018M01,Poland,111.98,106.53,167.11,105.28,176.68,114.39,103.53
2018M01,Portugal,111.98,106.53,167.11,105.96,176.68,114.39,103.53
2018M01,Romania,111.98,106.53,167.11,106.57,176.68,114.39,103.53
2018M01,Slovenia,111.98,106.53,167.11,104.98,176.68,114.39,103.53
2018M01,Slovakia,111.98,106.53,167.11,104.86,176.68,114.39,103.53
2018M01,Finland,111.98,106.53,167.11,104.71,176.68,114.39,103.53
2018M01,Sweden,111.98,106.53,167.11,104.59,176.68,114.39,103.53
2018M02,EU,120.46,103.93,168.31,104.47,188.98,111.9,103.79
2018M02,Belgium,120.46,103.93,168.31,104.32,188.98,111.9,103.79
2018M02,Bulgaria,120.46,103.93,168.31,98.03,188.98,111.9,103.79
2018M02,Czechia,120.46,103.93,168.31,98.21,188.98,111.9,103.79
2018M02,Denmark,120.46,103.93,168.31,98.39,188.98,111.9,103.79
2018M02,Germany,120.46,103.93,168.31,98.61,188.98,111.9,103.79
2018M02,Estonia,120.46,103.93,168.31,98.79,188.98,111.9,103.79
2018M02,Ireland,120.46,103.93,168.31,98.97,188.98,111.9,103.79
2018M02,Greece,120.46,103.93,168.31,100.6,188.98,111.9,103.79
2018M02,Spain,120.46,103.93,168.31,102.0,188.98,111.9,103.79
2018M02,France,120.46,103.93,168.31,103.4,188.98,111.9,103.79
2018M02,Croatia,120.46,103.93,168.31,104.81,188.98,111.9,103.79
2018M02,Italy,120.46,103.93,168.31,106.12,188.98,111.9,103.79
2018M02,Cyprus,120.46,103.93,168.31,107.52,188.98,111.9,103.79
2018M02,Latvia,120.46,103.93,168.31,95.28,188.98,111.9,103.79
2018M02,Lithuania,120.46,103.93,168.31,95.71,188.98,111.9,103.79
2018M02,Luxembourg,120.46,103.93,168.31,96.2,188.98,111.9,103.79
2018M02,Hungary,120.46,103.93,168.31,96.68,188.98,111.9,103.79
2018M02,Malta,120.46,103.93,168.31,97.11,188.98,111.9,103.79
2018M02,Netherlands,120.46,103.93,168.31,97.54,188.98,111.9,103.79
2018M02,Austria,120.46,103.93,168.31,84.41,188.98,111.9,103.79
2018M02,Poland,120.46,103.93,168.31,84.36,188.98,111.9,103.79
2018M02,Portugal,120.46,103.93,168.31,84.31,188.98,111.9,103.79
2018M02,Romania,120.46,103.93,168.31,84.31,188.98,111.9,103.79
2018M02,Slovenia,120.46,103.93,168.31,84.26,188.98,111.9,103.79
2018M02,Slovakia,120.46,103.93,168.31,84.21,188.98,111.9,103.79
2018M02,Finland,120.46,103.93,168.31,75.59,188.98,111.9,103.79
2018M02,Sweden,120.46,103.93,168.31,77.94,188.98,111.9,103.79
2018M03,EU,114.49,93.81,154.37,80.35,161.33,109.25,104.02
2018M03,Belgium,114.49,93.81,154.37,82.75,161.33,109.25,104.02
2018M03,Bulgaria,114.49,93.81,154.37,85.1,161.33,109.25,104.02
2018M03,Czechia,114.49,93.81,154.37,87.46,161.33,109.25,104.02
2018M03,Denmark,114.49,93.81,154.37,102.51,161.33,109.25,104.02
2018M03,Germany,114.49,93.81,154.37,101.7,161.33,109.25,104.02
2018M03,Estonia,114.49,93.81,154.37,100.82,161.33,109.25,104.02
2018M03,Ireland,114.49,93.81,154.37,100.0,161.33,109.25,104.02
2018M03,Greece,114.49,93.81,154.37,99.19,161.33,109.25,104.02
2018M03,Spain,114.49,93.81,154.37,98.31,161.33,109.25,104.02
2018M03,France,114.49,93.81,154.37,96.05,161.33,109.25,104.02
2018M03,Croatia,114.49,93.81,154.37,96.05,161.33,109.25,104.02
2018M03,Italy,114.49,93.81,154.37,96.05,161.33,109.25,104.02
2018M03,Cyprus,114.49,93.81,154.37,96.13,161.33,109.25,104.02
2018M03,Latvia,114.49,93.81,154.37,96.13,161.33,109.25,104.02
2018M03,Lithuania,114.49,93.81,154.37,96.13,161.33,109.25,104.02
2018M03,Luxembourg,114.49,93.81,154.37,86.98,161.33,109.25,104.02
2018M03,Hungary,114.49,93.81,154.37,87.2,161.33,109.25,104.02
2018M03,Malta,114.49,93.81,154.37,87.42,161.33,109.25,104.02
2018M03,Netherlands,114.49,93.81,154.37,87.68,161.33,109.25,104.02
2018M03,Austria,114.49,93.81,154.37,87.9,161.33,109.25,104.02
2018M03,Poland,114.49,93.81,154.37,88.12,161.33,109.25,104.02
2018M03,Portugal,114.49,93.81,154.37,90.84,161.33,109.25,104.02
2018M03,Romania,114.49,93.81,154.37,94.28,161.33,109.25,104.02
2018M03,Slovenia,114.49,93.81,154.37,97.72,161.33,109.25,104.02
2018M03,Slovakia,114.49,93.81,154.37,101.11,161.33,109.25,104.02
2018M03,Finland,114.49,93.81,154.37,104.56,161.33,109.25,104.02
2018M03,Sweden,114.49,93.81,154.37,108.0,161.33,109.25,104.02
2018M04,EU,114.49,93.81,159.17,98.42,179.98,109.25,104.02
2018M04,Belgium,114.49,93.81,159.17,98.29,179.98,109.25,104.02
2018M04,Bulgaria,114.49,93.81,159.17,98.23,179.98,109.25,104.02
2018M04,Czechia,114.49,93.81,159.17,98.1,179.98,109.25,104.02
2018M04,Denmark,114.49,93.81,159.17,97.97,179.98,109.25,104.02
2018M04,Germany,114.49,93.81,159.17,97.91,179.98,109.25,104.02
