time,country,value,value_var,value_100,date
2019M07,EU,0.1766,-3.5,98.87,2019-07-01
2019M08,EU,0.1783,0.96,99.82,2019-08-01
2019M09,EU,0.1799,0.9,100.72,2019-09-01
2019M10,EU,0.1816,0.94,101.67,2019-10-01
2019M11,EU,0.1832,0.88,102.56,2019-11-01
2019M12,EU,0.1849,0.93,103.51,2019-12-01
2019M07,Belgium,0.1848,-3.9,108.31,2019-07-01
2019M08,Belgium,0.1852,0.22,108.55,2019-08-01
2019M09,Belgium,0.1856,0.22,108.79,2019-09-01
2019M10,Belgium,0.186,0.22,109.03,2019-10-01
2019M11,Belgium,0.1864,0.22,109.27,2019-11-01
2019M12,Belgium,0.1868,0.21,109.5,2019-12-01
2019M07,Bulgaria,0.1136,-4.86,105.65,2019-07-01
2019M08,Bulgaria,0.1133,-0.26,105.38,2019-08-01
2019M09,Bulgaria,0.113,-0.26,105.11,2019-09-01
2019M10,Bulgaria,0.1126,-0.35,104.74,2019-10-01
2019M11,Bulgaria,0.1123,-0.27,104.46,2019-11-01
2019M12,Bulgaria,0.112,-0.27,104.18,2019-12-01
2019M07,Czechia,0.1716,3.31,117.63,2019-07-01
2019M08,Czechia,0.1719,0.17,117.83,2019-08-01
2019M09,Czechia,0.1722,0.17,118.03,2019-09-01
2019M10,Czechia,0.1725,0.17,118.23,2019-10-01
2019M11,Czechia,0.1729,0.23,118.5,2019-11-01
2019M12,Czechia,0.1732,0.17,118.7,2019-12-01
2019M07,Denmark,0.2604,-0.91,97.39,2019-07-01
2019M08,Denmark,0.2591,-0.5,96.9,2019-08-01
2019M09,Denmark,0.2577,-0.54,96.38,2019-09-01
2019M10,Denmark,0.2564,-0.5,95.9,2019-10-01
2019M11,Denmark,0.2551,-0.51,95.41,2019-11-01
2019M12,Denmark,0.2537,-0.55,94.89,2019-12-01
2019M07,Germany,0.2232,-2.87,98.07,2019-07-01
2019M08,Germany,0.2261,1.3,99.34,2019-08-01
2019M09,Germany,0.2289,1.24,100.57,2019-09-01
2019M10,Germany,0.2318,1.27,101.85,2019-10-01
2019M11,Germany,0.2347,1.25,103.12,2019-11-01
2019M12,Germany,0.2375,1.19,104.35,2019-12-01
2019M07,Estonia,0.118,-1.5,103.42,2019-07-01
2019M08,Estonia,0.116,-1.69,101.67,2019-08-01
2019M09,Estonia,0.1141,-1.64,100.0,2019-09-01
2019M10,Estonia,0.1122,-1.67,98.33,2019-10-01
2019M11,Estonia,0.1102,-1.78,96.58,2019-11-01
2019M12,Estonia,0.1082,-1.81,94.83,2019-12-01
2019M07,Ireland,0.1826,-0.92,98.19,2019-07-01
2019M08,Ireland,0.1836,0.55,98.73,2019-08-01
2019M09,Ireland,0.1846,0.54,99.26,2019-09-01
2019M10,Ireland,0.1856,0.54,99.8,2019-10-01
2019M11,Ireland,0.1866,0.54,100.34,2019-11-01
2019M12,Ireland,0.1876,0.54,100.88,2019-12-01
2019M07,Greece,0.1534,-2.23,79.34,2019-07-01
2019M08,Greece,0.1527,-0.46,78.98,2019-08-01
2019M09,Greece,0.152,-0.46,78.62,2019-09-01
2019M10,Greece,0.1513,-0.46,78.26,2019-10-01
2019M11,Greece,0.1506,-0.46,77.9,2019-11-01
2019M12,Greece,0.1499,-0.46,77.54,2019-12-01
2019M07,Spain,0.1741,-2.79,91.08,2019-07-01
2019M08,Spain,0.1745,0.23,91.29,2019-08-01
2019M09,Spain,0.175,0.29,91.55,2019-09-01
2019M10,Spain,0.1754,0.23,91.76,2019-10-01
2019M11,Spain,0.1758,0.23,91.97,2019-11-01
2019M12,Spain,0.1763,0.28,92.23,2019-12-01
2019M07,France,0.1519,-3.12,102.86,2019-07-01
2019M08,France,0.155,2.04,104.96,2019-08-01
2019M09,France,0.158,1.94,107.0,2019-09-01
2019M10,France,0.161,1.9,109.03,2019-10-01
2019M11,France,0.1641,1.93,111.13,2019-11-01
2019M12,France,0.1672,1.89,113.23,2019-12-01
2019M07,Croatia,0.143,3.1,106.23,2019-07-01
2019M08,Croatia,0.1422,-0.56,105.64,2019-08-01
2019M09,Croatia,0.1415,-0.49,105.12,2019-09-01
2019M10,Croatia,0.1407,-0.57,104.52,2019-10-01
2019M11,Croatia,0.14,-0.5,104.0,2019-11-01
2019M12,Croatia,0.1393,-0.5,103.48,2019-12-01
2019M07,Italy,0.2213,-1.07,97.81,2019-07-01
2019M08,Italy,0.2187,-1.17,96.67,2019-08-01
2019M09,Italy,0.2161,-1.19,95.52,2019-09-01
2019M10,Italy,0.2135,-1.2,94.37,2019-10-01
2019M11,Italy,0.2109,-1.22,93.22,2019-11-01
2019M12,Italy,0.2083,-1.23,92.07,2019-12-01
2019M07,Cyprus,0.2192,5.64,111.01,2019-07-01
2019M08,Cyprus,0.2148,-2.01,108.78,2019-08-01
2019M09,Cyprus,0.2104,-2.05,106.55,2019-09-01
2019M10,Cyprus,0.206,-2.09,104.32,2019-10-01
2019M11,Cyprus,0.2016,-2.14,102.09,2019-11-01
2019M12,Cyprus,0.1972,-2.18,99.86,2019-12-01
2019M07,Latvia,0.1583,1.02,99.23,2019-07-01
2019M08,Latvia,0.1576,-0.44,98.79,2019-08-01
2019M09,Latvia,0.1568,-0.51,98.29,2019-09-01
2019M10,Latvia,0.1561,-0.45,97.85,2019-10-01
2019M11,Latvia,0.1554,-0.45,97.41,2019-11-01
2019M12,Latvia,0.1546,-0.51,96.91,2019-12-01
2019M07,Lithuania,0.1275,1.84,96.29,2019-07-01
2019M08,Lithuania,0.1279,0.31,96.59,2019-08-01
2019M09,Lithuania,0.1283,0.31,96.89,2019-09-01
2019M10,Lithuania,0.1286,0.23,97.11,2019-10-01
2019M11,Lithuania,0.129,0.31,97.41,2019-11-01
2019M12,Lithuania,0.1294,0.31,97.71,2019-12-01
2019M07,Luxembourg,0.1201,0.17,108.19,2019-07-01
2019M08,Luxembourg,0.1212,0.92,109.19,2019-08-01
2019M09,Luxembourg,0.1224,0.99,110.27,2019-09-01
2019M10,Luxembourg,0.1235,0.9,111.26,2019-10-01
2019M11,Luxembourg,0.1246,0.89,112.25,2019-11-01
2019M12,Luxembourg,0.1258,0.96,113.33,2019-12-01
2019M07,Hungary,0.14,-1.06,115.43,2019-07-01
2019M08,Hungary,0.1407,0.5,116.01,2019-08-01
2019M09,Hungary,0.1414,0.5,116.59,2019-09-01
2019M10,Hungary,0.1422,0.57,117.25,2019-10-01
2019M11,Hungary,0.1429,0.49,117.82,2019-11-01
2019M12,Hungary,0.1436,0.49,118.4,2019-12-01
2019M07,Malta,0.1596,0.19,85.21,2019-07-01
2019M08,Malta,0.1596,0.0,85.21,2019-08-01
2019M09,Malta,0.1595,-0.06,85.16,2019-09-01
2019M10,Malta,0.1594,-0.06,85.11,2019-10-01
2019M11,Malta,0.1594,0.0,85.11,2019-11-01
2019M12,Malta,0.1594,0.0,85.11,2019-12-01
2019M07,Netherlands,0.1291,-21.95,74.63,2019-07-01
2019M08,Netherlands,0.1375,6.51,79.49,2019-08-01
2019M09,Netherlands,0.1459,6.11,84.35,2019-09-01
2019M10,Netherlands,0.1543,5.76,89.21,2019-10-01
2019M11,Netherlands,0.1628,5.51,94.13,2019-11-01
2019M12,Netherlands,0.1712,5.16,98.99,2019-12-01
2019M07,Austria,0.1514,-0.53,101.27,2019-07-01
2019M08,Austria,0.1531,1.12,102.4,2019-08-01
2019M09,Austria,0.1547,1.05,103.48,2019-09-01
2019M10,Austria,0.1564,1.1,104.62,2019-10-01
2019M11,Austria,0.1581,1.09,105.76,2019-11-01
2019M12,Austria,0.1597,1.01,106.83,2019-12-01
2019M07,Poland,0.1335,-11.12,93.56,2019-07-01
2019M08,Poland,0.1382,3.52,96.85,2019-08-01
2019M09,Poland,0.1429,3.4,100.14,2019-09-01
2019M10,Poland,0.1476,3.29,103.43,2019-10-01
2019M11,Poland,0.1522,3.12,106.66,2019-11-01
2019M12,Poland,0.1569,3.09,109.96,2019-12-01
2019M07,Portugal,0.1807,6.11,100.11,2019-07-01
2019M08,Portugal,0.1797,-0.55,99.56,2019-08-01
2019M09,Portugal,0.1786,-0.61,98.95,2019-09-01
2019M10,Portugal,0.1776,-0.56,98.4,2019-10-01
2019M11,Portugal,0.1766,-0.56,97.85,2019-11-01
2019M12,Portugal,0.1755,-0.62,97.24,2019-12-01
2019M07,Romania,0.1339,5.02,109.2,2019-07-01
2019M08,Romania,0.1353,1.05,110.35,2019-08-01
2019M09,Romania,0.1367,1.03,111.49,2019-09-01
2019M10,Romania,0.138,0.95,112.55,2019-10-01
2019M11,Romania,0.1394,1.01,113.69,2019-11-01
2019M12,Romania,0.1408,1.0,114.83,2019-12-01
2019M07,Slovenia,0.1388,0.58,109.96,2019-07-01
2019M08,Slovenia,0.139,0.14,110.11,2019-08-01
2019M09,Slovenia,0.1393,0.22,110.35,2019-09-01
2019M10,Slovenia,0.1395,0.14,110.5,2019-10-01
2019M11,Slovenia,0.1397,0.14,110.65,2019-11-01
2019M12,Slovenia,0.14,0.21,110.88,2019-12-01
2019M07,Slovakia,0.1812,2.49,109.5,2019-07-01
2019M08,Slovakia,0.1818,0.33,109.86,2019-08-01
2019M09,Slovakia,0.1824,0.33,110.22,2019-09-01
2019M10,Slovakia,0.183,0.33,110.58,2019-10-01
2019M11,Slovakia,0.1837,0.38,111.0,2019-11-01
2019M12,Slovakia,0.1843,0.33,111.37,2019-12-01
2019M07,Finland,0.1093,0.09,104.81,2019-07-01
2019M08,Finland,0.1089,-0.37,104.42,2019-08-01
2019M09,Finland,0.1085,-0.37,104.03,2019-09-01
2019M10,Finland,0.108,-0.46,103.55,2019-10-01
2019M11,Finland,0.1076,-0.37,103.17,2019-11-01
2019M12,Finland,0.1072,-0.37,102.79,2019-12-01
2019M07,Sweden,0.1035,-8.49,114.6,2019-07-01
2019M08,Sweden,0.1044,0.87,115.6,2019-08-01
2019M09,Sweden,0.1053,0.86,116.59,2019-09-01
2019M10,Sweden,0.1062,0.85,117.58,2019-10-01
2019M11,Sweden,0.1072,0.94,118.69,2019-11-01
2019M12,Sweden,0.1081,0.84,119.69,2019-12-01
2020M01,EU,0.1865,5.61,104.42,2020-01-01
2020M02,EU,0.1854,-0.59,103.8,2020-02-01
2020M03,EU,0.1842,-0.65,103.13,2020-03-01
2020M04,EU,0.1831,-0.6,102.51,2020-04-01
2020M05,EU,0.182,-0.6,101.89,2020-05-01
2020M06,EU,0.1808,-0.66,101.22,2020-06-01
2020M01,Belgium,0.1872,1.3,109.72,2020-01-01
2020M02,Belgium,0.1864,-0.43,109.25,2020-02-01
2020M03,Belgium,0.1855,-0.48,108.73,2020-03-01
2020M04,Belgium,0.1846,-0.49,108.2,2020-04-01
2020M05,Belgium,0.1838,-0.43,107.73,2020-05-01
2020M06,Belgium,0.183,-0.44,107.26,2020-06-01
2020M01,Bulgaria,0.1117,-1.67,103.89,2020-01-01
2020M02,Bulgaria,0.1122,0.45,104.36,2020-02-01
2020M03,Bulgaria,0.1128,0.53,104.91,2020-03-01
2020M04,Bulgaria,0.1134,0.53,105.47,2020-04-01
2020M05,Bulgaria,0.1139,0.44,105.93,2020-05-01
2020M06,Bulgaria,0.1144,0.44,106.4,2020-06-01
2020M01,Czechia,0.1735,1.11,118.94,2020-01-01
2020M02,Czechia,0.1726,-0.52,118.32,2020-02-01
2020M03,Czechia,0.1717,-0.52,117.7,2020-03-01
2020M04,Czechia,0.1708,-0.52,117.09,2020-04-01
2020M05,Czechia,0.1698,-0.59,116.4,2020-05-01
2020M06,Czechia,0.1689,-0.53,115.78,2020-06-01
2020M01,Denmark,0.2524,-3.07,94.4,2020-01-01
2020M02,Denmark,0.254,0.63,94.99,2020-02-01
2020M03,Denmark,0.2557,0.67,95.63,2020-03-01
2020M04,Denmark,0.2573,0.63,96.23,2020-04-01
2020M05,Denmark,0.2589,0.62,96.83,2020-05-01
2020M06,Denmark,0.2606,0.66,97.47,2020-06-01
2020M01,Germany,0.2404,7.71,105.63,2020-01-01
2020M02,Germany,0.24,-0.17,105.45,2020-02-01
2020M03,Germany,0.2395,-0.21,105.23,2020-03-01
2020M04,Germany,0.2391,-0.17,105.05,2020-04-01
2020M05,Germany,0.2387,-0.17,104.87,2020-05-01
2020M06,Germany,0.2382,-0.21,104.65,2020-06-01
2020M01,Estonia,0.1063,-9.92,93.16,2020-01-01
2020M02,Estonia,0.1075,1.13,94.21,2020-02-01
2020M03,Estonia,0.1087,1.12,95.27,2020-03-01
2020M04,Estonia,0.1099,1.1,96.32,2020-04-01
2020M05,Estonia,0.1111,1.09,97.37,2020-05-01
2020M06,Estonia,0.1123,1.08,98.42,2020-06-01
2020M01,Ireland,0.1886,3.29,101.42,2020-01-01
2020M02,Ireland,0.1882,-0.21,101.21,2020-02-01
2020M03,Ireland,0.1877,-0.27,100.94,2020-03-01
2020M04,Ireland,0.1873,-0.21,100.73,2020-04-01
2020M05,Ireland,0.1869,-0.21,100.52,2020-05-01
2020M06,Ireland,0.1864,-0.27,100.25,2020-06-01
2020M01,Greece,0.1492,-2.74,77.17,2020-01-01
2020M02,Greece,0.1499,0.47,77.53,2020-02-01
2020M03,Greece,0.1507,0.53,77.94,2020-03-01
2020M04,Greece,0.1514,0.46,78.3,2020-04-01
2020M05,Greece,0.1521,0.46,78.66,2020-05-01
2020M06,Greece,0.1529,0.53,79.08,2020-06-01
2020M01,Spain,0.1767,1.49,92.44,2020-01-01
2020M02,Spain,0.1771,0.23,92.65,2020-02-01
2020M03,Spain,0.1775,0.23,92.86,2020-03-01
2020M04,Spain,0.1778,0.17,93.02,2020-04-01
2020M05,Spain,0.1782,0.22,93.22,2020-05-01
2020M06,Spain,0.1786,0.22,93.43,2020-06-01
2020M01,France,0.1702,12.05,115.25,2020-01-01
2020M02,France,0.1671,-1.82,113.15,2020-02-01
2020M03,France,0.164,-1.86,111.05,2020-03-01
2020M04,France,0.1608,-1.95,108.88,2020-04-01
2020M05,France,0.1577,-1.93,106.78,2020-05-01
2020M06,France,0.1546,-1.97,104.68,2020-06-01
2020M01,Croatia,0.1385,-3.15,102.88,2020-01-01
2020M02,Croatia,0.138,-0.36,102.51,2020-02-01
2020M03,Croatia,0.1374,-0.43,102.07,2020-03-01
2020M04,Croatia,0.1368,-0.44,101.62,2020-04-01
2020M05,Croatia,0.1363,-0.37,101.24,2020-05-01
2020M06,Croatia,0.1357,-0.44,100.79,2020-06-01
2020M01,Italy,0.2057,-7.05,90.91,2020-01-01
2020M02,Italy,0.2046,-0.53,90.43,2020-02-01
2020M03,Italy,0.2035,-0.54,89.94,2020-03-01
2020M04,Italy,0.2024,-0.54,89.45,2020-04-01
2020M05,Italy,0.2014,-0.49,89.01,2020-05-01
2020M06,Italy,0.2003,-0.55,88.52,2020-06-01
2020M01,Cyprus,0.1928,-12.04,97.64,2020-01-01
2020M02,Cyprus,0.1884,-2.28,95.41,2020-02-01
2020M03,Cyprus,0.1839,-2.39,93.13,2020-03-01
2020M04,Cyprus,0.1794,-2.45,90.85,2020-04-01
2020M05,Cyprus,0.175,-2.45,88.62,2020-05-01
2020M06,Cyprus,0.1706,-2.51,86.4,2020-06-01
2020M01,Latvia,0.1539,-2.78,96.47,2020-01-01
2020M02,Latvia,0.1543,0.26,96.72,2020-02-01
2020M03,Latvia,0.1547,0.26,96.97,2020-03-01
2020M04,Latvia,0.1551,0.26,97.22,2020-04-01
2020M05,Latvia,0.1555,0.26,97.47,2020-05-01
2020M06,Latvia,0.1559,0.26,97.72,2020-06-01
2020M01,Lithuania,0.1298,1.8,98.02,2020-01-01
2020M02,Lithuania,0.1313,1.16,99.16,2020-02-01
2020M03,Lithuania,0.1327,1.07,100.22,2020-03-01
2020M04,Lithuania,0.1342,1.13,101.35,2020-04-01
2020M05,Lithuania,0.1357,1.12,102.49,2020-05-01
2020M06,Lithuania,0.1371,1.03,103.55,2020-06-01
2020M01,Luxembourg,0.1269,5.66,114.31,2020-01-01
2020M02,Luxembourg,0.1269,0.0,114.31,2020-02-01
2020M03,Luxembourg,0.1268,-0.08,114.22,2020-03-01
2020M04,Luxembourg,0.1268,0.0,114.22,2020-04-01
2020M05,Luxembourg,0.1268,0.0,114.22,2020-05-01
2020M06,Luxembourg,0.1267,-0.08,114.13,2020-06-01
2020M01,Hungary,0.1443,3.07,118.97,2020-01-01
2020M02,Hungary,0.1435,-0.55,118.32,2020-02-01
2020M03,Hungary,0.1427,-0.56,117.66,2020-03-01
2020M04,Hungary,0.142,-0.49,117.08,2020-04-01
2020M05,Hungary,0.1412,-0.56,116.42,2020-05-01
2020M06,Hungary,0.1404,-0.57,115.76,2020-06-01
2020M01,Malta,0.1593,-0.19,85.05,2020-01-01
2020M02,Malta,0.1593,0.0,85.05,2020-02-01
2020M03,Malta,0.1594,0.06,85.1,2020-03-01
2020M04,Malta,0.1594,0.0,85.1,2020-04-01
2020M05,Malta,0.1594,0.0,85.1,2020-05-01
2020M06,Malta,0.1595,0.06,85.15,2020-06-01
2020M01,Netherlands,0.1796,39.12,103.83,2020-01-01
2020M02,Netherlands,0.173,-3.67,100.02,2020-02-01
2020M03,Netherlands,0.1664,-3.82,96.2,2020-03-01
2020M04,Netherlands,0.1598,-3.97,92.38,2020-04-01
2020M05,Netherlands,0.1531,-4.19,88.51,2020-05-01
2020M06,Netherlands,0.1465,-4.31,84.7,2020-06-01
2020M01,Austria,0.1614,6.61,107.96,2020-01-01
2020M02,Austria,0.1616,0.12,108.09,2020-02-01
2020M03,Austria,0.1617,0.06,108.15,2020-03-01
2020M04,Austria,0.1619,0.12,108.28,2020-04-01
2020M05,Austria,0.1621,0.12,108.41,2020-05-01
2020M06,Austria,0.1622,0.06,108.48,2020-06-01
2020M01,Poland,0.1616,21.05,113.25,2020-01-01
2020M02,Poland,0.1613,-0.19,113.03,2020-02-01
2020M03,Poland,0.161,-0.19,112.82,2020-03-01
2020M04,Poland,0.1608,-0.12,112.68,2020-04-01
2020M05,Poland,0.1605,-0.19,112.47,2020-05-01
2020M06,Poland,0.1602,-0.19,112.26,2020-06-01
2020M01,Portugal,0.1745,-3.43,96.68,2020-01-01
2020M02,Portugal,0.174,-0.29,96.4,2020-02-01
2020M03,Portugal,0.1735,-0.29,96.12,2020-03-01
2020M04,Portugal,0.173,-0.29,95.84,2020-04-01
2020M05,Portugal,0.1726,-0.23,95.62,2020-05-01
2020M06,Portugal,0.1721,-0.29,95.34,2020-06-01
2020M01,Romania,0.1422,6.2,115.97,2020-01-01
2020M02,Romania,0.1416,-0.42,115.48,2020-02-01
2020M03,Romania,0.1411,-0.35,115.08,2020-03-01
2020M04,Romania,0.1406,-0.35,114.68,2020-04-01
2020M05,Romania,0.14,-0.43,114.19,2020-05-01
2020M06,Romania,0.1394,-0.43,113.7,2020-06-01
2020M01,Slovenia,0.1402,1.01,111.07,2020-01-01
2020M02,Slovenia,0.1405,0.21,111.3,2020-02-01
2020M03,Slovenia,0.1408,0.21,111.53,2020-03-01
2020M04,Slovenia,0.141,0.14,111.69,2020-04-01
2020M05,Slovenia,0.1413,0.21,111.92,2020-05-01
2020M06,Slovenia,0.1416,0.21,112.16,2020-06-01
2020M01,Slovakia,0.1849,2.04,111.73,2020-01-01
2020M02,Slovakia,0.185,0.05,111.79,2020-02-01
2020M03,Slovakia,0.1851,0.05,111.85,2020-03-01
2020M04,Slovakia,0.1852,0.05,111.91,2020-04-01
2020M05,Slovakia,0.1854,0.11,112.03,2020-05-01
2020M06,Slovakia,0.1855,0.05,112.09,2020-06-01
2020M01,Finland,0.1068,-2.29,102.41,2020-01-01
2020M02,Finland,0.1078,0.94,103.37,2020-02-01
2020M03,Finland,0.1089,1.02,104.42,2020-03-01
2020M04,Finland,0.1099,0.92,105.38,2020-04-01
2020M05,Finland,0.1109,0.91,106.34,2020-05-01
2020M06,Finland,0.112,0.99,107.39,2020-06-01
2020M01,Sweden,0.109,5.31,120.69,2020-01-01
2020M02,Sweden,0.108,-0.92,119.58,2020-02-01
2020M03,Sweden,0.1071,-0.83,118.59,2020-03-01
2020M04,Sweden,0.1061,-0.93,117.49,2020-04-01
2020M05,Sweden,0.1051,-0.94,116.39,2020-05-01
2020M06,Sweden,0.1042,-0.86,115.39,2020-06-01
2020M07,EU,0.1797,-3.65,100.61,2020-07-01
2020M08,EU,0.1813,0.89,101.51,2020-08-01
2020M09,EU,0.183,0.94,102.46,2020-09-01
2020M10,EU,0.1846,0.87,103.35,2020-10-01
2020M11,EU,0.1862,0.87,104.25,2020-11-01
2020M12,EU,0.1879,0.91,105.2,2020-12-01
2020M07,Belgium,0.1821,-2.72,106.74,2020-07-01
2020M08,Belgium,0.1832,0.6,107.38,2020-08-01
2020M09,Belgium,0.1843,0.6,108.02,2020-09-01
2020M10,Belgium,0.1854,0.6,108.67,2020-10-01
2020M11,Belgium,0.1866,0.65,109.38,2020-11-01
2020M12,Belgium,0.1877,0.59,110.03,2020-12-01
2020M07,Bulgaria,0.115,2.95,106.95,2020-07-01
2020M08,Bulgaria,0.1162,1.04,108.06,2020-08-01
2020M09,Bulgaria,0.1174,1.03,109.17,2020-09-01
2020M10,Bulgaria,0.1186,1.02,110.28,2020-10-01
2020M11,Bulgaria,0.1198,1.01,111.39,2020-11-01
2020M12,Bulgaria,0.121,1.0,112.5,2020-12-01
2020M07,Czechia,0.168,-3.17,115.17,2020-07-01
2020M08,Czechia,0.1675,-0.3,114.82,2020-08-01
2020M09,Czechia,0.167,-0.3,114.48,2020-09-01
2020M10,Czechia,0.1664,-0.36,114.07,2020-10-01
2020M11,Czechia,0.1659,-0.3,113.73,2020-11-01
2020M12,Czechia,0.1654,-0.3,113.39,2020-12-01
2020M07,Denmark,0.2622,3.88,98.06,2020-07-01
2020M08,Denmark,0.2641,0.72,98.77,2020-08-01
2020M09,Denmark,0.266,0.72,99.48,2020-09-01
2020M10,Denmark,0.268,0.75,100.23,2020-10-01
2020M11,Denmark,0.2699,0.71,100.94,2020-11-01
2020M12,Denmark,0.2718,0.7,101.65,2020-12-01
2020M07,Germany,0.2378,-1.08,104.49,2020-07-01
2020M08,Germany,0.239,0.5,105.01,2020-08-01
2020M09,Germany,0.2402,0.5,105.54,2020-09-01
2020M10,Germany,0.2414,0.5,106.07,2020-10-01
2020M11,Germany,0.2426,0.5,106.6,2020-11-01
2020M12,Germany,0.2438,0.49,107.12,2020-12-01
2020M07,Estonia,0.1135,6.77,99.47,2020-07-01
2020M08,Estonia,0.1149,1.23,100.69,2020-08-01
2020M09,Estonia,0.1163,1.22,101.92,2020-09-01
2020M10,Estonia,0.1178,1.29,103.23,2020-10-01
2020M11,Estonia,0.1192,1.19,104.46,2020-11-01
2020M12,Estonia,0.1206,1.17,105.68,2020-12-01
2020M07,Ireland,0.186,-1.38,100.02,2020-07-01
2020M08,Ireland,0.1893,1.77,101.79,2020-08-01
2020M09,Ireland,0.1925,1.69,103.51,2020-09-01
2020M10,Ireland,0.1958,1.71,105.28,2020-10-01
2020M11,Ireland,0.1991,1.69,107.06,2020-11-01
2020M12,Ireland,0.2023,1.61,108.78,2020-12-01
2020M07,Greece,0.1536,2.95,79.45,2020-07-01
2020M08,Greece,0.1558,1.43,80.59,2020-08-01
2020M09,Greece,0.1581,1.48,81.78,2020-09-01
2020M10,Greece,0.1604,1.45,82.97,2020-10-01
2020M11,Greece,0.1626,1.37,84.11,2020-11-01
2020M12,Greece,0.1648,1.35,85.25,2020-12-01
2020M07,Spain,0.179,1.3,93.64,2020-07-01
2020M08,Spain,0.1775,-0.84,92.85,2020-08-01
2020M09,Spain,0.1759,-0.9,92.01,2020-09-01
2020M10,Spain,0.1744,-0.85,91.23,2020-10-01
2020M11,Spain,0.1729,-0.86,90.45,2020-11-01
2020M12,Spain,0.1713,-0.93,89.61,2020-12-01
2020M07,France,0.1515,-10.99,102.58,2020-07-01
2020M08,France,0.1549,2.24,104.88,2020-08-01
2020M09,France,0.1583,2.19,107.18,2020-09-01
2020M10,France,0.1617,2.15,109.48,2020-10-01
2020M11,France,0.165,2.04,111.71,2020-11-01
2020M12,France,0.1684,2.06,114.01,2020-12-01
2020M07,Croatia,0.1352,-2.38,100.43,2020-07-01
2020M08,Croatia,0.1354,0.15,100.58,2020-08-01
2020M09,Croatia,0.1355,0.07,100.65,2020-09-01
2020M10,Croatia,0.1356,0.07,100.72,2020-10-01
2020M11,Croatia,0.1358,0.15,100.87,2020-11-01
2020M12,Croatia,0.1359,0.07,100.94,2020-12-01
2020M07,Italy,0.1992,-3.16,88.04,2020-07-01
2020M08,Italy,0.2015,1.15,89.05,2020-08-01
2020M09,Italy,0.2039,1.19,90.11,2020-09-01
2020M10,Italy,0.2062,1.13,91.13,2020-10-01
2020M11,Italy,0.2086,1.16,92.19,2020-11-01
2020M12,Italy,0.211,1.15,93.25,2020-12-01
2020M07,Cyprus,0.1661,-13.85,84.12,2020-07-01
2020M08,Cyprus,0.1702,2.47,86.2,2020-08-01
2020M09,Cyprus,0.1742,2.35,88.23,2020-09-01
2020M10,Cyprus,0.1783,2.35,90.3,2020-10-01
2020M11,Cyprus,0.1823,2.24,92.32,2020-11-01
2020M12,Cyprus,0.1864,2.25,94.4,2020-12-01
2020M07,Latvia,0.1563,1.56,97.97,2020-07-01
2020M08,Latvia,0.1556,-0.45,97.53,2020-08-01
2020M09,Latvia,0.1548,-0.51,97.03,2020-09-01
2020M10,Latvia,0.1541,-0.45,96.59,2020-10-01
2020M11,Latvia,0.1534,-0.45,96.16,2020-11-01
2020M12,Latvia,0.1526,-0.52,95.66,2020-12-01
2020M07,Lithuania,0.1386,6.78,104.67,2020-07-01
2020M08,Lithuania,0.1392,0.43,105.12,2020-08-01
2020M09,Lithuania,0.1398,0.43,105.57,2020-09-01
2020M10,Lithuania,0.1404,0.43,106.02,2020-10-01
2020M11,Lithuania,0.1409,0.36,106.4,2020-11-01
2020M12,Lithuania,0.1415,0.43,106.86,2020-12-01
2020M07,Luxembourg,0.1267,-0.16,114.13,2020-07-01
2020M08,Luxembourg,0.1271,0.32,114.5,2020-08-01
2020M09,Luxembourg,0.1275,0.31,114.85,2020-09-01
2020M10,Luxembourg,0.1279,0.31,115.21,2020-10-01
2020M11,Luxembourg,0.1282,0.23,115.47,2020-11-01
2020M12,Luxembourg,0.1286,0.31,115.83,2020-12-01
2020M07,Hungary,0.1396,-3.26,115.09,2020-07-01
2020M08,Hungary,0.1391,-0.36,114.68,2020-08-01
2020M09,Hungary,0.1386,-0.36,114.27,2020-09-01
2020M10,Hungary,0.1382,-0.29,113.94,2020-10-01
2020M11,Hungary,0.1377,-0.36,113.53,2020-11-01
2020M12,Hungary,0.1372,-0.36,113.12,2020-12-01
2020M07,Malta,0.1595,0.13,85.16,2020-07-01
2020M08,Malta,0.1594,-0.06,85.11,2020-08-01
2020M09,Malta,0.1593,-0.06,85.06,2020-09-01
2020M10,Malta,0.1592,-0.06,85.01,2020-10-01
2020M11,Malta,0.1592,0.0,85.01,2020-11-01
2020M12,Malta,0.1591,-0.06,84.96,2020-12-01
2020M07,Netherlands,0.1399,-22.1,80.88,2020-07-01
2020M08,Netherlands,0.1475,5.43,85.27,2020-08-01
2020M09,Netherlands,0.1551,5.15,89.66,2020-09-01
2020M10,Netherlands,0.1627,4.9,94.05,2020-10-01
2020M11,Netherlands,0.1702,4.61,98.39,2020-11-01
2020M12,Netherlands,0.1778,4.47,102.79,2020-12-01
2020M07,Austria,0.1624,0.62,108.63,2020-07-01
2020M08,Austria,0.1634,0.62,109.3,2020-08-01
2020M09,Austria,0.1644,0.61,109.97,2020-09-01
2020M10,Austria,0.1654,0.61,110.64,2020-10-01
2020M11,Austria,0.1663,0.54,111.24,2020-11-01
2020M12,Austria,0.1673,0.6,111.91,2020-12-01
2020M07,Poland,0.1599,-1.05,112.06,2020-07-01
2020M08,Poland,0.1607,0.5,112.62,2020-08-01
